Operator ID,Pdf,Operator Name,Report ID,Incident Date,Incident City,Incident County,Incident State,Significant?,Part System,Serious?,Public Evacuation?,HCA?,Onsite Response Time,Install Year Failed Item,Cause,SubCause,# of Fatalities,# of Injuries,Total Cost,Public Property Damage,Incident Year,InTER or InTRA,IM Safety Program
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=31165 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20150153,2015-11-28,DELAWARE,NOWATA,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,98,1958,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,279930,0,2015,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=33387 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20160059,2016-06-10,NOT WITHIN A MUNICIPALITY,BROWN COUNTY,KANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,112,1969,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,217618,10000,2016,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48929 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20180073,2018-06-15,NOT WITHIN A MUNICIPALITY,HARVEY,KANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1948,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,625523,80000,2018,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=50025 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20180124,2018-11-05,NOT WITHIN A MUNICIPALITY,CASS,MISSOURI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1930,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,0,0,657685,8000,2018,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=53413 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20180088,2018-08-06,NOT WITHIN A MUNICIPALITY,HARPER,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,50,1943,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,441288,5000,2018,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=74185 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20200019,2020-02-17,NOT WITHIN A MUNICIPALITY,LINCOLN,OKLAHOMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1946,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,0,0,238113,0,2020,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31711,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=99133 "" > Pdf</A>","SOUTHERN STAR CENTRAL GAS PIPELINE, INC",20210030,2021-02-26,CARL JUNCTION,JASPER,MISSOURI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,No,0,1991,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0,1,791811,0,2021,INTERSTATE,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC"
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=17407 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20120103,2012-09-14,GLUCKSTADT,MADISON,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2012,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,0,0,1103250,0,2012,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=28416 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20140044,2014-03-30,JASPER,JASPER,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,100,1924,CORROSION,EXTERNAL,0,0,796078,3500,2014,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=36367 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20160055,2016-06-09,CENTER,SHELBY,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,60,1924,CORROSION,EXTERNAL,0,0,157052,0,2016,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=37145 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20150128,2015-10-11,RINGGOLD,BIENVILLE,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1966,CORROSION,INTERNAL,0,0,183812,5000,2015,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=40451 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20150045,2015-03-15,DEQUINCY,CALCASIEU,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1931,CORROSION,EXTERNAL,0,0,198533,0,2015,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=44750 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20160027,2015-10-01,CHURCHPOINT,ACADIA,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,5,,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,416730,0,2015,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=50325 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20170075,2017-08-03,NOT WITHIN A MUNICIPALITY,TERREBONNE PARISH,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,109,1952,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,459104,0,2017,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=65145 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20190119,2019-11-05,JEANERETTE,IBERIA,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,50,1931,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,132813,0,2019,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=71465 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20150017,2015-01-14,BRANDON,RANKIN,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,11,1952,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,763681,0,2015,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=8780 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20120083,2012-07-12,NEAR ARNAUDVILLE,ST MARTIN,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,150,1970,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,199300,0,2012,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=88145 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20200090,2020-08-13,NOT WITHIN A MUNICIPALITY,HINDS,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,30,1931,CORROSION,EXTERNAL,0,0,285211,0,2020,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=92225 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20200125,2020-10-28,NOT WITHIN A MUNICIPALITY,WASHINGTON,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,No,26,,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,1,0,6956,0,2020,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95767 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20210032,2021-02-25,NOT WITHIN A MUNICIPALITY,FORREST,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1931,EQUIPMENT FAILURE,OTHER EQUIPMENT FAILURE,0,0,575064,0,2021,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95966 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20210013,2021-01-23,NOT WITHIN A MUNICIPALITY,IBERIA,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1931,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,135200,0,2021,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=97650 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20210048,2021-04-23,NOT WITHIN A MUNICIPALITY,BEAUREGARD,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,-135,1941,NATURAL FORCE DAMAGE,HIGH WINDS,0,0,128428,0,2021,INTERSTATE,BOARDWALK
31728,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=99665 "" > Pdf</A>","GULF SOUTH PIPELINE COMPANY, LLC",20210067,2021-07-13,NOT WITHIN A MUNICIPALITY,HINDS,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,38,1931,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,309433,0,2021,INTERSTATE,BOARDWALK
31968,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=17532 "" > Pdf</A>","WTG GAS TRANSMISSION COMPANY, LLC",20120128,2012-12-05,GOLDSMITH,ECTOR,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1953,CORROSION,EXTERNAL,0,0,453664,400000,2012,INTRASTATE,WEST TEXAS GAS
31978,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=26226 "" > Pdf</A>",ATMOS PIPELINE - TEXAS,20150101,2015-07-02,BRYAN,BRAZOS,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,75,1984,ALL OTHER CAUSES,UNKNOWN,0,0,1100000,0,2015,INTRASTATE,ATMOS
31978,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=28737 "" > Pdf</A>",ATMOS PIPELINE - TEXAS,20120098,2012-08-28,MCKINNEY,COLLIN,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1998,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,632500,0,2012,INTRASTATE,ATMOS
31978,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=35108 "" > Pdf</A>",ATMOS PIPELINE - TEXAS,20160012,2016-01-09,NOT WITHIN A MUNICIPALITY,ROBERTSON,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,1967,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,3211520,252730,2016,INTRASTATE,ATMOS
31978,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=74047 "" > Pdf</A>",ATMOS PIPELINE - TEXAS,20120041,2012-03-27,RIESEL,MCLENNAN,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1952,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,103966,0,2012,INTRASTATE,ATMOS
31978,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95200 "" > Pdf</A>",ATMOS PIPELINE - TEXAS,20210014,2021-01-19,HAWLEY,JONES,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,14,1953,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,171353,0,2021,INTRASTATE,ATMOS
31978,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=98166 "" > Pdf</A>",ATMOS PIPELINE - TEXAS,20210064,2021-06-28,FARMERSVILLE,COLLIN,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,No,0,,ALL OTHER CAUSES,UNKNOWN,2,1,578204,0,2021,INTRASTATE,ATMOS
32005,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=15044 "" > Pdf</A>","ENLINK PROCESSING SERVICES, LLC",20130055,2013-05-22,MORGAN CITY,ST MARY,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,,1978,OTHER OUTSIDE FORCE DAMAGE,FISHING OR MARITIME ACTIVITY,0,0,311120,0,2013,INTRASTATE,ENLINK MIDSTREAM
32005,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=17444 "" > Pdf</A>","ENLINK PROCESSING SERVICES, LLC",20140037,2014-03-13,OPELOUSAS,ST LANDRY,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,25,1960,CORROSION,EXTERNAL,0,0,101835,69130,2014,INTRASTATE,ENLINK MIDSTREAM
32005,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=18306 "" > Pdf</A>","ENLINK PROCESSING SERVICES, LLC",20120088,2012-08-04,NAPOLEONVILLE,ASSUMPTION,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,4,1979,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,0,0,25059800,0,2012,INTRASTATE,ENLINK MIDSTREAM
32005,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=58225 "" > Pdf</A>","ENLINK PROCESSING SERVICES, LLC",20190036,2019-03-04,NOT WITHIN A MUNICIPALITY,DESOTO,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1940,CORROSION,EXTERNAL,0,0,131964,0,2019,INTRASTATE,ENLINK MIDSTREAM
32005,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=69685 "" > Pdf</A>","ENLINK PROCESSING SERVICES, LLC",20190107,2019-08-20,NOT WITHIN A MUNICIPALITY,ST. MARY,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,1170,1979,CORROSION,INTERNAL,0,0,379370,0,2019,INTRASTATE,ENLINK MIDSTREAM
32005,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=91405 "" > Pdf</A>","ENLINK PROCESSING SERVICES, LLC",20200046,2020-04-06,NOT WITHIN A MUNICIPALITY,NATCHITOCHES PARISH,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1974,ALL OTHER CAUSES,UNKNOWN,0,0,980440,0,2020,INTRASTATE,ENLINK MIDSTREAM
32099,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=15202 "" > Pdf</A>",ENERGY TRANSFER COMPANY,20130084,2013-08-19,BRYSON,JACK,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1973,CORROSION,INTERNAL,0,0,144010,0,2013,INTRASTATE,ENERGY TRANSFER
32099,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=21833 "" > Pdf</A>",ENERGY TRANSFER COMPANY,20140061,2014-05-07,NEDERLAND,JEFFERSON,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2014,INCORRECT OPERATION,INCORRECT EQUIPMENT,0,0,108846,0,2014,INTRASTATE,ENERGY TRANSFER
32099,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=22223 "" > Pdf</A>",ENERGY TRANSFER COMPANY,20140110,2014-10-06,NEAR CHICO,WISE,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1974,CORROSION,EXTERNAL,0,0,179385,500,2014,INTRASTATE,ENERGY TRANSFER
32099,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=35326 "" > Pdf</A>",ENERGY TRANSFER COMPANY,20160066,2016-07-18,KINGSVILLE,KLEBERG,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1958,ALL OTHER CAUSES,MISCELLANEOUS,0,0,2352500,0,2016,INTRASTATE,ENERGY TRANSFER
32099,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=59765 "" > Pdf</A>",ENERGY TRANSFER COMPANY,20180117,2018-10-18,KINGSVILLE,KLEBERG,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,-2,1964,CORROSION,EXTERNAL,0,0,978273,0,2018,INTRASTATE,ENERGY TRANSFER
32099,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=98228 "" > Pdf</A>",ENERGY TRANSFER COMPANY,20210092,2021-09-13,RIO VISTA,HILL,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,2005,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,618366,2500,2021,INTRASTATE,ENERGY TRANSFER
32163,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30798 "" > Pdf</A>",ROCKIES EXPRESS PIPELINE LLC,20150026,2015-01-29,BOWLING GREEN,PIKE COUNTY,MISSOURI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,104,2008,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,2672345,100000,2015,INTERSTATE,TALLGRASS
32163,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=33591 "" > Pdf</A>",ROCKIES EXPRESS PIPELINE LLC,20160028,2016-03-01,NOT WITHIN A MUNICIPALITY,MONROE,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2015,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0,0,137685,0,2016,INTERSTATE,TALLGRASS
32163,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48711 "" > Pdf</A>",ROCKIES EXPRESS PIPELINE LLC,20180029,2018-01-31,2.5 MILES NE OF SUMMERFIELD,NOBLE,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2014,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,0,4145367,150000,2018,INTERSTATE,TALLGRASS
32231,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48428 "" > Pdf</A>","MONUMENT PIPELINE, LP",20180066,2018-05-26,PEARLAND,BRAZORIA,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,118,1951,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,447500,200000,2018,INTRASTATE,"MONUMENT PIPELINE, LP"
32262,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30196 "" > Pdf</A>",PINE PRAIRIE ENERGY CENTER LLC,20140073,2014-06-07,RAY TOWNSHIP,MACOMB,MICHIGAN,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,30,2008,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0,0,4345456,10000,2014,INTERSTATE,PLAINS
32262,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30249 "" > Pdf</A>",PINE PRAIRIE ENERGY CENTER LLC,20140072,2014-06-03,RICHMOND TOWNSHIP,MACOMB,MICHIGAN,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,30,1972,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,325000,25000,2014,INTERSTATE,PLAINS
32296,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=26185 "" > Pdf</A>",TARGA RESOURCES OPERATING LLC,20120056,2012-05-01,BIG LAKE,REAGAN,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1957,CORROSION,EXTERNAL,0,0,91000,2000,2012,INTRASTATE,TARGA
32335,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=27665 "" > Pdf</A>",REGENCY INTRASTATE GAS LP,20150092,2015-06-09,SHREVEPORT,BOSSIER,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,33,1972,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,710300,0,2015,INTRASTATE,REGENCY INTRASTATE GAS LP
32379,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=51053 "" > Pdf</A>","COBRA PIPELINE COMPANY, LTD.",20160025,2016-02-22,WEST FARMINTON,TRUMBULL,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,4394,1974,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,102297,0,2016,INTRASTATE,"COBRA PIPELINE COMPANY, LTD."
32513,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=30186 "" > Pdf</A>",AMEREN ILLINOIS COMPANY,20150103,2015-07-17,EDWARDSVILLE,MADISON,ILLINOIS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,41,1996,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,104092,0,2015,INTRASTATE,AMEREN
32513,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=33667 "" > Pdf</A>",AMEREN ILLINOIS COMPANY,20160036,2016-04-06,MARYVILLE,MADISON COUNTY,ILLINOIS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,No,No,14,1962,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,1,0,2101423,2000000,2016,INTRASTATE,AMEREN
32513,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=98325 "" > Pdf</A>",AMEREN ILLINOIS COMPANY,20210094,2021-09-16,CENTRALIA,MARION,ILLINOIS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,1971,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,97564,0,2021,INTERSTATE,AMEREN
32557,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=40706 "" > Pdf</A>","PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC",20170090,2014-08-04,TINICUM TOWNSHIP,DELAWARE COUNTY,PENNSYLVANIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,6,1941,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,2583595,0,2014,INTERSTATE,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC"
32626,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=85346 "" > Pdf</A>","BBT ALABAMA, LLC",20200041,2020-03-28,MONTGOMERY,TUSCALOOSA,ALABAMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,41,1949,CORROSION,EXTERNAL,0,0,232376,0,2020,INTRASTATE,SOUTHCROSS ALABAMA PIPELINE LLC
32645,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=43965 "" > Pdf</A>","HILCORP ALASKA, LLC",20170021,2017-02-07,NOT WITHIN A MUNICIPALITY,KENAI PENINSULA BOROUGH,ALASKA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1965,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,0,0,8040699,0,2017,INTRASTATE,"HILCORP ALASKA, LLC"
32645,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=58325 "" > Pdf</A>","HILCORP ALASKA, LLC",20190062,2019-04-27,NOT WITHIN A MUNICIPALITY,KENAI PENINSULA BOROUGH,ALASKA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1965,CORROSION,EXTERNAL,0,0,1500050,0,2019,INTRASTATE,"HILCORP ALASKA, LLC"
