sub.id,sub.name,sub.sys,sub.status,pri.id,pri.name,pri.status,start,end
32170,AERO ENERGY,GD,ACTIVE,32170,AERO ENERGY,Current,2006-06-30,2025-02-03
32171,EMPIRE PIPELINE CORPORATION,GT,ACTIVE,32171,EMPIRE PIPELINE CORPORATION,Current,2006-07-05,2025-02-03
32172,GERDAU MACSTEEL,GT,ACTIVE,32172,GERDAU MACSTEEL,Current,2006-07-10,2025-02-03
32173,BRIGHT ENERGY,GD,ACTIVE,32173,BRIGHT ENERGY,Current,2010-01-01,2025-02-03
32173,BRIGHT ENERGY,GD,ACTIVE,32173,BRIGHT ENERGY,Current,2012-04-03,2025-02-03
32174,MCCAIN PIPELINE COMPANY,HL,ACTIVE,32174,MCCAIN PIPELINE COMPANY,Current,2006-07-19,2025-02-03
32175,"SOUTHERN DOME, LLC",GT,INACTIVE,2564,Kinder Morgan,Current,2014-09-01,2025-02-03
32175,"SOUTHERN DOME, LLC",GT,INACTIVE,32175,"SOUTHERN DOME, LLC",Superseded,2006-07-21,2014-08-31
32176,CARDINAL FG,GT,ACTIVE,32176,CARDINAL FG,Current,2006-07-31,2025-02-03
32177,CHIEF ETHANOL FUELS INC.,GT,INACTIVE,32177,"CORNHUSKER ENERGY LEXINGTON, L.L.C.",Current,2006-08-01,2025-02-03
32178,CALIFORNIA RESOURCES CENTRAL VALLEY,GT,ACTIVE,31228,California Resources Elk Hills,Current,2018-03-01,2025-02-03
32178,CALIFORNIA RESOURCES CENTRAL VALLEY,GT,ACTIVE,32178,VINTAGE PRODUCTION CALIFORNIA LLC,Superseded,2006-08-07,2018-02-28
32178,CALIFORNIA RESOURCES CENTRAL VALLEY,HL,ACTIVE,32178,VINTAGE PRODUCTION CALIFORNIA LLC,Current,2006-08-07,2025-02-03
32179,EXXONMOBIL BILLINGS REFINERY,HL,ACTIVE,32179,EXXONMOBIL BILLINGS REFINERY,Current,2006-08-08,2025-02-03
32180,SEBASTOPOL NATURAL GAS DISTRICT,GD,ACTIVE,32180,SEBASTOPOL NATURAL GAS DISTRICT,Current,2006-08-17,2025-02-03
32182,"FLORIDA ROCK INDUSTRIES, INC.",GD,INACTIVE,32182,"FLORIDA ROCK INDUSTRIES, INC.",Current,2006-08-18,2025-02-03
32183,"MOAB PIPELINE, LLC",GT,ACTIVE,32183,"MOAB PIPELINE, LLC",Current,2006-08-18,2025-02-03
32189,"HUGHES GAS SYSTEM, LLC",GD,ACTIVE,32189,"HUGHES GAS SYSTEM, LLC",Current,1998-11-29,2025-02-03
32190,CARDINAL FG-GREENLAND PLANT,GD,ACTIVE,32190,"AGC FLAT GLASS NORTH AMERICA, INC., GREENLAND PLANT",Current,2006-10-02,2025-02-03
32190,CARDINAL FG-GREENLAND PLANT,GT,ACTIVE,32190,"AGC FLAT GLASS NORTH AMERICA, INC., GREENLAND PLANT",Current,2006-10-02,2025-02-03
32192,"GRANGER ENERGY OF LAKE COUNTY, LLC",GD,INACTIVE,32192,"GRANGER ENERGY OF LAKE COUNTY, LLC",Current,2006-10-02,2025-02-03
32193,"GRANGER ENERGY, LLC",GD,INACTIVE,32193,"GRANGER ENERGY, LLC",Current,2006-10-02,2025-02-03
32194,"TAWNEY GAS SERVICES, INC.",GD,INACTIVE,32194,"TAWNEY GAS SERVICES, INC.",Current,2006-10-03,2025-02-03
32195,"SIGNAL HILL PETROLEUM, INC.",HL,INACTIVE,32195,"SIGNAL HILL PETROLEUM, INC.",Current,2006-10-03,2025-02-03
32196,OAKLAND YALOBUSHA NATURAL GAS DISTRICT,GD,ACTIVE,32196,OAKLAND YALOBUSHA NATURAL GAS DISTRICT,Current,2006-10-04,2025-02-03
32197,"AKA ENERGY GROUP, LLC",GT,ACTIVE,32197,"AKA ENERGY GROUP, LLC",Current,2006-10-06,2025-02-03
32198,MINNESOTA ENERGY RESOURCES CORPORATION,GD,ACTIVE,32198,MINNESOTA ENERGY RESOURCES CORPORATION,Current,2006-10-06,2025-02-03
32198,MINNESOTA ENERGY RESOURCES CORPORATION,GT,ACTIVE,32198,MINNESOTA ENERGY RESOURCES CORPORATION,Current,2006-10-06,2025-02-03
32201,"NEA CROSS OF NY, INC.",GD,ACTIVE,32201,"NEA CROSS OF NY, INC.",Current,2015-04-24,2025-02-03
32206,"FREEPORT LNG DEVELOPMENT, L.P.",GT,ACTIVE,32206,"FREEPORT LNG DEVELOPMENT, L.P.",Current,2007-01-16,2025-02-03
32206,"FREEPORT LNG DEVELOPMENT, L.P.",UNGS,ACTIVE,32206,"FREEPORT LNG DEVELOPMENT, L.P.",Current,2017-01-18,2025-02-03
32207,"ARCHROCK, INC.",GT,INACTIVE,30711,HILCORP ENERGY COMPANY,Current,2007-01-18,2025-02-03
32210,KENDAL POWER COMPANY LLC,GT,ACTIVE,32210,"DYNEGY KENDALL ENERGY, LLC",Current,2007-01-25,2025-02-03
32212,VALERO REFINING COMPANY-OKLAHOMA,GT,ACTIVE,4430,Valero,Current,2023-05-09,2025-02-03
32212,VALERO REFINING COMPANY-OKLAHOMA,GT,ACTIVE,32212,VALERO REFINING COMPANY - OKLAHOMA,Superseded,2007-01-25,2023-05-08
32212,VALERO REFINING COMPANY-OKLAHOMA,HL,ACTIVE,32212,VALERO REFINING COMPANY - OKLAHOMA,Current,2007-01-25,2025-02-03
32213,"DIAMOND SHAMROCK REFINING COMPANY, L.P.",GT,ACTIVE,4430,Valero,Current,2007-01-29,2025-02-03
32213,"DIAMOND SHAMROCK REFINING COMPANY, L.P.",HL,ACTIVE,4430,Valero,Current,2023-12-08,2025-02-03
32213,"DIAMOND SHAMROCK REFINING COMPANY, L.P.",HL,ACTIVE,32213,DIAMOND SHAMROCK REFINING CO. LP,Superseded,2007-01-29,2023-12-07
32215,NOVA CHEMICALS CORPORATION,HL,ACTIVE,32215,NOVA CHEMICALS (CANADA) LTD.,Current,2007-01-30,2025-02-03
32217,ELWOOD ENERGY LLC,GT,ACTIVE,32217,ELWOOD ENERGY LLC,Current,2007-02-01,2025-02-03
32220,GOLDEN PASS LNG TERMINAL LLC,GT,ACTIVE,32220,GOLDEN PASS LNG TERMINAL LLC,Current,2007-02-09,2025-02-03
32222,"TYSON FOODS, INC.",GT,ACTIVE,32222,"TYSON FOODS, INC.",Current,2007-03-05,2025-02-03
32223,VALERO REFINING COMPANY-CALIFORNIA,HL,ACTIVE,4430,Valero,Current,2008-02-01,2025-02-03
32223,VALERO REFINING COMPANY-CALIFORNIA,HL,ACTIVE,32223,VALERO REFINING COMPANY - CALIFORNIA,Superseded,2007-03-06,2008-01-31
32224,BETA OFFSHORE,HL,ACTIVE,32224,BETA OFFSHORE,Current,2007-03-08,2025-02-03
32226,TECPETROL CORPORATION,GT,INACTIVE,32226,"ERSKINE OPERATING, LLC",Current,2007-03-15,2025-02-03
32227,"THE NATURAL GAS COMPANY, LLC",GD,INACTIVE,32227,"THE NATURAL GAS COMPANY, LLC",Current,2007-03-15,2025-02-03
32231,"MONUMENT PIPELINE, LP",GT,ACTIVE,32231,"MONUMENT PIPELINE, LP",Current,2024-02-06,2025-02-03
32231,"MONUMENT PIPELINE, LP",GT,ACTIVE,39420,"FLORIDA SOUTHEAST CONNECTION, LLC",Superseded,2021-05-24,2024-02-05
32231,"MONUMENT PIPELINE, LP",GT,ACTIVE,32231,"MONUMENT PIPELINE, LP",Superseded,2007-03-27,2021-05-23
32232,"WTG GAS PROCESSING, L.P.",GT,INACTIVE,32232,WTG Hugoton,Current,2007-03-27,2025-02-03
32232,"WTG GAS PROCESSING, L.P.",HL,INACTIVE,32232,WTG Hugoton,Current,2007-03-27,2025-02-03
32233,"BESCO OPERATING, L.P.",GT,ACTIVE,32233,BOPCO,Current,2015-01-01,2025-02-03
32233,"BESCO OPERATING, L.P.",HL,ACTIVE,32233,BOPCO,Current,2019-03-13,2025-02-03
32234,"EAGLE ROCK OPERATING, L.P.",GT,INACTIVE,32234,Eagle Rock,Current,2007-03-27,2025-02-03
32234,"EAGLE ROCK OPERATING, L.P.",HL,INACTIVE,32234,Eagle Rock,Current,2007-03-27,2025-02-03
32235,RATON NATURAL GAS COMPANY,GD,ACTIVE,32235,Raton,Current,2023-10-01,2025-02-03
32235,RATON NATURAL GAS COMPANY,GD,ACTIVE,32235,Raton,Superseded,2007-03-28,2023-09-30
32236,"EAGLE ROCK FIELD SERVICES, L.P.",GT,INACTIVE,32234,Eagle Rock,Current,2007-03-28,2025-02-03
32238,"LAMB WESTON, INC.",GT,ACTIVE,32238,"CONAGRA FOODS LAMB WESTON, INC",Current,2007-04-02,2025-02-03
32239,"TUCKER ENERGY SOLUTIONS, LLC",GT,ACTIVE,32239,"EMS USA, INC.",Current,2007-04-04,2025-02-03
32241,BLUEFLAME GAS COMPANY,GD,INACTIVE,32241,BLUEFLAME GAS COMPANY,Current,2007-04-17,2025-02-03
32243,"LA STORAGE, LLC",GT,ACTIVE,32345,Sempra,Current,2007-05-01,2025-02-03
32248,"FRONTIER FIELD SERVICES, LLC",GT,ACTIVE,32248,"FRONTIER FIELD SERVICES, LLC",Current,2007-05-14,2025-02-03
32248,"FRONTIER FIELD SERVICES, LLC",HL,ACTIVE,32248,"FRONTIER FIELD SERVICES, LLC",Current,2007-05-14,2025-02-03
32249,"BLUEWATER GAS STORAGE, LLC",GT,ACTIVE,32249,WE ENERGIES,Current,2017-06-30,2025-02-03
32249,"BLUEWATER GAS STORAGE, LLC",UNGS,ACTIVE,32249,WE ENERGIES,Current,2017-01-18,2025-02-03
32251,"RIBOST TERMINAL LLC, DBA WORLD OIL TERMINALS",HL,ACTIVE,32251,"RIBOST TERMINAL, LLC",Current,2016-08-01,2025-02-03
32253,"TESORO REFINING & MARKETING COMPANY, LLC",GT,INACTIVE,32147,MARATHON PIPE LINE LLC,Current,2020-05-01,2025-02-03
32253,"TESORO REFINING & MARKETING COMPANY, LLC",GT,INACTIVE,38933,TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA,Superseded,2019-10-11,2020-04-30
32253,"TESORO REFINING & MARKETING COMPANY, LLC",GT,INACTIVE,32253,TESORO REFINING & MARKETING COMPANY LLC - LOS ANGELES REFINERY,Superseded,2007-07-18,2019-10-10
32253,"TESORO REFINING & MARKETING COMPANY, LLC",HL,INACTIVE,30735,Tesoro,Current,2007-07-18,2025-02-03
32256,SOUTHERN UNION INTRASTATE GAS PIPELINE,GT,INACTIVE,32256,SOUTHERN UNION INTRASTATE GAS PIPELINE,Current,2013-12-01,2025-02-03
32256,SOUTHERN UNION INTRASTATE GAS PIPELINE,GT,INACTIVE,32099,Energy Transfer,Superseded,2007-08-15,2013-11-30
32257,MERIDIAN BRICK,GT,ACTIVE,32257,"BORAL BRICKS, INC.",Current,2007-08-16,2025-02-03
32258,PEMBINA COCHIN LLC,HL,ACTIVE,39731,VANTAGE PIPELINE US LP,Current,2020-06-15,2025-02-03
32258,PEMBINA COCHIN LLC,HL,ACTIVE,18092,Kinder Morgan,Superseded,2007-08-17,2020-06-14
32259,OWENS-ILLINOIS,GT,ACTIVE,32259,OWENS-ILLINOIS,Current,2007-08-21,2025-02-03
32260,"HEARTLAND GAS PIPELINE, LLC",GT,INACTIVE,32260,"HEARTLAND GAS PIPELINE, LLC",Current,2007-09-10,2025-02-03
32261,"APC , INC",GT,ACTIVE,32261,"APC , INC",Current,2007-09-17,2025-02-03
32262,PINE PRAIRIE ENERGY CENTER LLC,GT,ACTIVE,38950,"CADEVILLE GAS STORAGE, LLC",Current,2021-09-30,2025-02-03
32262,PINE PRAIRIE ENERGY CENTER LLC,GT,ACTIVE,32262,Plains,Superseded,2007-09-18,2021-09-29
32262,PINE PRAIRIE ENERGY CENTER LLC,UNGS,ACTIVE,38950,"CADEVILLE GAS STORAGE, LLC",Current,2021-09-30,2025-02-03
32262,PINE PRAIRIE ENERGY CENTER LLC,UNGS,ACTIVE,300,Plains,Superseded,2017-01-18,2021-09-29
32264,"CHENIERE CREOLE TRAIL PIPELINE, L.P.",GT,ACTIVE,32264,"CHENIERE CREOLE TRAIL PIPELINE, L.P.",Current,2007-10-23,2025-02-03
32265,"DOGWOOD ENERGY, LLC",GT,ACTIVE,32265,"DOGWOOD ENERGY, LLC",Current,2007-10-23,2025-02-03
32268,STEPHENS PRODUCTION COMPANY,GT,ACTIVE,32268,STEPHENS PRODUCTION COMPANY,Current,2007-12-05,2025-02-03
32272,SAN ANTONIO PIPELINE CORPORATION,HL,ACTIVE,32272,SAN ANTONIO PIPELINE CORPORATION,Current,2007-12-05,2025-02-03
32273,"LIG GAS COMPANY, LLC",GT,INACTIVE,32514,"LT GATHERING, LLC",Current,2007-12-05,2025-02-03
32277,OQ CHEMICALS,HL,ACTIVE,32277,OXEA CORPORATION,Current,2007-12-05,2025-02-03
32279,"VINTON PIPELINE, LLC",GT,ACTIVE,32279,"VINTON PIPELINE, LLC",Current,2019-07-02,2025-02-03
32280,LINCOLN GENERATING FACILITY LLC,GT,ACTIVE,32280,LINCOLN GENERATING FACILITY LLC,Current,2007-12-10,2025-02-03
32282,JO-CARROLL ENERGY,GD,ACTIVE,32282,JO-CARROLL ENERGY,Current,2007-12-11,2025-02-03
32282,JO-CARROLL ENERGY,GT,ACTIVE,32282,JO-CARROLL ENERGY,Current,2007-12-11,2025-02-03
32283,"FRONT RANGE PIPELINE, LLC.",HL,ACTIVE,9175,CHS Inc,Current,2022-08-15,2025-02-03
32283,"FRONT RANGE PIPELINE, LLC.",HL,ACTIVE,2170,CENEX Pipeline LLC,Superseded,2008-01-04,2022-08-14
32284,PENNZOIL-QUAKER STATE D/B/A SOPUS PRODUCTS,HL,ACTIVE,32284,PENNZOIL-QUAKER STATE D/B/A SOPUS PRODUCTS,Current,2008-01-04,2025-02-03
32285,"WORSHAM-STEED GAS STORAGE, LLC",GT,ACTIVE,19570,Williams Pipeline,Current,2023-08-30,2025-02-03
32285,"WORSHAM-STEED GAS STORAGE, LLC",GT,ACTIVE,30826,Williams Field,Superseded,2023-07-07,2023-08-29
32285,"WORSHAM-STEED GAS STORAGE, LLC",GT,ACTIVE,32285,Nortex Midstream,Superseded,2008-01-09,2023-07-06
32285,"WORSHAM-STEED GAS STORAGE, LLC",HL,ACTIVE,30826,Williams Field,Current,2023-07-07,2025-02-03
32285,"WORSHAM-STEED GAS STORAGE, LLC",HL,ACTIVE,32285,Nortex Midstream,Superseded,2008-01-09,2023-07-06
32285,"WORSHAM-STEED GAS STORAGE, LLC",UNGS,ACTIVE,30826,Williams Field,Current,2023-07-07,2025-02-03
32285,"WORSHAM-STEED GAS STORAGE, LLC",UNGS,ACTIVE,32285,Nortex Midstream,Superseded,2017-01-18,2023-07-06
32286,PECAN PIPELINE COMPANY,GT,ACTIVE,32286,PECAN PIPELINE COMPANY,Current,2008-01-09,2025-02-03
32287,CITY OF GARDNER,GT,ACTIVE,32287,CITY OF GARDNER,Current,2008-01-29,2025-02-03
32288,"WHITE CLIFFS PIPELINE, LLC",HL,ACTIVE,32099,Energy Transfer,Current,2020-09-01,2025-02-03
32288,"WHITE CLIFFS PIPELINE, LLC",HL,ACTIVE,31476,SemGroup,Superseded,2008-01-29,2020-08-31
32290,POET BIOREFINING - JEWELL,GT,ACTIVE,32290,POET BIOREFINING - JEWELL,Current,2008-01-30,2025-02-03
32291,DIRECT PROPANE SERVICES,GD,ACTIVE,32291,DIRECT PROPANE SERVICES,Current,2008-01-30,2025-02-03
32292,RED CEDAR GATHERING COMPANY,GT,INACTIVE,32292,RED CEDAR GATHERING COMPANY,Current,2008-02-11,2025-02-03
32293,"COPANO FIELD SERVICES/NORTH TEXAS, LLC",GT,ACTIVE,2564,Kinder Morgan,Current,2015-07-01,2025-02-03
32293,"COPANO FIELD SERVICES/NORTH TEXAS, LLC",GT,ACTIVE,32293,"COPANO FIELD SERVICES/NORTH TEXAS, LLC",Superseded,2008-02-11,2015-06-30
32293,"COPANO FIELD SERVICES/NORTH TEXAS, LLC",HL,ACTIVE,18092,Kinder Morgan,Current,2021-07-01,2025-02-03
32294,AG PROCESSING INC A COOPERATIVE,GT,ACTIVE,32294,AG PROCESSING INC A COOPERATIVE,Current,2008-02-11,2025-02-03
32296,TARGA RESOURCES OPERATING LLC,GT,ACTIVE,32296,Targa,Current,2008-02-19,2025-02-03
32296,TARGA RESOURCES OPERATING LLC,HL,ACTIVE,32296,Targa,Current,2008-02-19,2025-02-03
32297,"LUMEN MIDSTREAM PARTNERSHIP, LLC",GT,INACTIVE,32297,"LUMEN MIDSTREAM PARTNERSHIP, LLC",Current,2008-02-19,2025-02-03
32297,"LUMEN MIDSTREAM PARTNERSHIP, LLC",HL,INACTIVE,32297,"LUMEN MIDSTREAM PARTNERSHIP, LLC",Current,2008-02-19,2025-02-03
32298,"ESG PIPELINE (JC), LLC",GD,INACTIVE,32298,"ESG PIPELINE (JC), LLC",Current,2008-02-19,2025-02-03
32298,"ESG PIPELINE (JC), LLC",GT,INACTIVE,32298,"ESG PIPELINE (JC), LLC",Current,2012-01-01,2025-02-03
32299,GULF CROSSING PIPELINE COMPANY LLC,GT,INACTIVE,19270,Boardwalk,Current,2015-03-19,2025-02-03
32299,GULF CROSSING PIPELINE COMPANY LLC,GT,INACTIVE,31728,Boardwalk,Superseded,2008-02-19,2015-03-18
32300,"LITTLE SIOUX CORN PROCESSORS, LLLP",GT,ACTIVE,32300,"LITTLE SIOUX CORN PROCESSORS, LLLP",Current,2008-02-21,2025-02-03
32301,PIONEER AMERICAS LLC DOING BUSINESS AS OLIN CHLOR ALKALI PRODUCTS,GT,ACTIVE,32301,PIONEER AMERICAS LLC DOING BUSINESS AS OLIN CHLOR ALKALI PRODUCTS,Current,2008-02-25,2025-02-03
32304,CITY OF REDDING,GT,ACTIVE,32304,CITY OF REDDING,Current,2008-03-03,2025-02-03
32305,GLOBAL ETHANOL,GD,INACTIVE,32305,GLOBAL ETHANOL,Current,2008-03-03,2025-02-03
32305,GLOBAL ETHANOL,GT,INACTIVE,32305,GLOBAL ETHANOL,Current,2008-03-03,2025-02-03
32306,AEP GENERATION RESOURCES-DARBY GENERATING STATION,GT,INACTIVE,32306,OHIO POWER COMPANY,Current,2008-03-11,2025-02-03
32307,VOLUNTEER ENERGY COOPERATIVE,GD,ACTIVE,32307,VOLUNTEER ENERGY COOPERATIVE,Current,2008-03-11,2025-02-03
32308,NORTHERN CALIFORNIA POWER AGENCY,GT,ACTIVE,32308,NORTHERN CALIFORNIA POWER AGENCY,Current,2008-03-11,2025-02-03
32310,"WARRIOR MET COAL GAS,LLC",GT,INACTIVE,32310,WALTER BLACK WARRIOR BASIN LLC,Current,2008-03-13,2025-02-03
32311,"WATERLOO GAS TRANSPORT, LLC",GT,INACTIVE,32311,"WATERLOO GAS TRANSPORT, LLC",Current,2008-03-17,2025-02-03
32312,"REPSOL OIL & GAS USA, LLC",GT,ACTIVE,32312,TALISMAN ENERGY USA INC,Current,2008-03-17,2025-02-03
32312,"REPSOL OIL & GAS USA, LLC",HL,ACTIVE,32312,TALISMAN ENERGY USA INC,Current,2012-10-01,2025-02-03
32313,ABACO ENERGY SERVICES LLC,GD,ACTIVE,32313,ABACO ENERGY SERVICES LLC,Current,2008-03-17,2025-02-03
32314,"WTG-HUGOTON, LP",GT,ACTIVE,22435,West Texas Gas,Current,2008-03-18,2025-02-03
32315,"GREATER MINNESOTA TRANSMISSION, LLC",GD,ACTIVE,32315,"GREATER MINNESOTA TRANSMISSION, LLC",Current,2008-04-01,2025-02-03
32315,"GREATER MINNESOTA TRANSMISSION, LLC",GT,ACTIVE,32315,"GREATER MINNESOTA TRANSMISSION, LLC",Current,2008-04-01,2025-02-03
32317,ACME BRICK,GT,ACTIVE,31442,Douglas,Current,2014-12-31,2025-02-03
32318,"ENABLE TEXAS LIQUIDS PIPELINE, LLC",HL,INACTIVE,32318,PRISM LIQUIDS PIPELINE LLC,Current,2008-04-02,2025-02-03
32320,"VENTURA REFINING AND TRANSMISSION, LLC",GT,INACTIVE,32320,"VENTURA REFINING AND TRANSMISSION, LLC",Current,2008-04-02,2025-02-03
32322,TEXAS STATE NATURAL GAS,GD,ACTIVE,32322,TEXAS STATE NATURAL GAS,Current,2008-04-03,2025-02-03
32323,GULF STATES TRANSMISSION CORPORATION,GT,INACTIVE,32099,Energy Transfer,Current,2008-04-03,2025-02-03
32324,"KEYSTONE COOPERATIVE ASSOCIATION, INC.",GD,ACTIVE,32324,"KEYSTONE COOPERATIVE ASSOCIATION, INC.",Current,2008-04-09,2025-02-03
32325,"TORO ENERGY OF MISSISSIPPI, LLC",GT,ACTIVE,39420,"FLORIDA SOUTHEAST CONNECTION, LLC",Current,2023-11-09,2025-02-03
32325,"TORO ENERGY OF MISSISSIPPI, LLC",GT,ACTIVE,32325,"TORO ENERGY OF MISSISSIPPI, LLC",Superseded,2008-04-24,2023-11-08
32328,DAIRY FARMERS OF AMERICA,GT,ACTIVE,32328,DAIRY FARMERS OF AMERICA,Current,2008-04-24,2025-02-03
32329,"SIEMENS INDUSTRY, INC",GT,INACTIVE,32329,"SIEMENS INDUSTRY, INC",Current,2008-05-08,2025-02-03
32331,"PASADENA REFINING SYSTEM, INC.",HL,ACTIVE,32331,"PASADENA REFINING SYSTEM, INC.",Current,2008-05-08,2025-02-03
32332,"CONSUMERS GAS COMPANY, INC.",GD,INACTIVE,32332,"CONSUMERS GAS COMPANY, INC.",Current,2008-05-08,2025-02-03
32333,"QUAIL RUN ENERGY PARTNERS, LP",GT,ACTIVE,32333,"NAVASOTA ODESSA ENERGY PARTNERS, L.P.",Current,2008-05-08,2025-02-03
32334,TC OIL PIPELINE OPERATIONS INC,HL,ACTIVE,32334,TRANSCANADA,Current,2008-05-13,2025-02-03
32335,REGENCY INTRASTATE GAS LP,GT,INACTIVE,32335,REGENCY INTRASTATE GAS LP,Current,2013-12-01,2025-02-03
32335,REGENCY INTRASTATE GAS LP,GT,INACTIVE,32335,REGENCY INTRASTATE GAS LP,Superseded,2008-05-13,2013-11-30
32336,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION,GD,ACTIVE,32336,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION,Current,2008-05-20,2025-02-03
32338,"PAL ENERGY, LLC",GT,ACTIVE,32338,"PAL ENERGY, LLC",Current,2008-06-02,2025-02-03
32341,"SOUTHEAST SUPPLY HEADER, LLC",GT,ACTIVE,32099,Energy Transfer,Current,2022-07-01,2025-02-03
32341,"SOUTHEAST SUPPLY HEADER, LLC",GT,ACTIVE,31202,Enable Midstream,Superseded,2015-04-01,2022-06-30
32341,"SOUTHEAST SUPPLY HEADER, LLC",GT,ACTIVE,602,CenterPoint,Superseded,2008-06-19,2015-03-31
32342,MID MISSOURI ENERGY,GT,ACTIVE,32342,MID MISSOURI ENERGY,Current,2008-06-24,2025-02-03
32343,"SHOW ME ETHANOL, LLC",GT,ACTIVE,32343,"SHOW ME ETHANOL, LLC",Current,2008-06-24,2025-02-03
32344,PARAMONT ENERGY LC,GD,ACTIVE,32344,PARAMONT ENERGY LC,Current,2008-06-27,2025-02-03
32345,CAMERON INTERSTATE PIPELINE,GT,ACTIVE,32345,Sempra,Current,2008-07-18,2025-02-03
32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",HL,ACTIVE,32346,Total Petrochemicals,Current,2008-07-29,2025-02-03
32347,SHARPGAS INC DBA SHARP ENERGY,GD,ACTIVE,32347,SHARPGAS INC DBA SHARP ENERGY,Current,2008-07-31,2025-02-03
32349,"COLORADO BEND 1 POWER, LLC",GT,ACTIVE,32349,"NAVASOTA WHARTON ENERGY PARTNERS, LP",Current,2008-08-22,2025-02-03
32350,ABSOLUTE ENERGY L.L.C.,GT,ACTIVE,32350,ABSOLUTE ENERGY L.L.C.,Current,2008-08-22,2025-02-03
32351,"CONNECT NGL PIPELINE, LLC",HL,INACTIVE,32351,"CONNECT NGL PIPELINE, LLC",Current,2008-08-26,2025-02-03
32353,HOLCIM (US) INC.,GT,ACTIVE,32353,HOLCIM (US) INC.,Current,2008-08-26,2025-02-03
32354,"DFW MIDSTREAM SERVICES, LLC",GT,ACTIVE,32354,"DFW MIDSTREAM SERVICES, LLC",Current,2008-08-26,2025-02-03
32355,REGENCY LIQUIDS PIPELINE LLC,HL,INACTIVE,32355,REGENCY LIQUIDS PIPELINE LLC,Current,2008-09-10,2025-02-03
32357,SIOUX FALLS REGIONAL SANITARY LANDFILL,GT,ACTIVE,32357,SIOUX FALLS REGIONAL SANITARY LANDFILL,Current,2008-10-06,2025-02-03
32358,NOURYON PULP AND PERFORMANCE CHEMICALS LLC,GT,ACTIVE,32358,"AKZO NOBEL - EKA CHEMICALS, INC",Current,2008-10-09,2025-02-03
32359,LINCOLN ELECTRIC SYSTEM,GT,ACTIVE,32359,LINCOLN ELECTRIC SYSTEM,Current,2008-10-31,2025-02-03
32363,MID-CONTINENT MARKET CENTER,GD,ACTIVE,12498,MIDWESTERN GAS TRANSMISSION CO,Current,2008-12-11,2025-02-03
32363,MID-CONTINENT MARKET CENTER,GT,ACTIVE,12498,MIDWESTERN GAS TRANSMISSION CO,Current,2008-12-11,2025-02-03
32363,MID-CONTINENT MARKET CENTER,UNGS,ACTIVE,32363,MID-CONTINENT MARKET CENTER,Current,2017-01-18,2025-02-03
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",GT,ACTIVE,4430,Valero,Current,2023-05-09,2025-02-03
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",GT,ACTIVE,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",Superseded,2008-12-17,2023-05-08
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",HL,ACTIVE,4430,Valero,Current,2023-05-09,2025-02-03
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",HL,ACTIVE,32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",Superseded,2008-12-17,2023-05-08
32365,GULFPORT ENERGY CORPORATION,GT,INACTIVE,32365,GULFPORT ENERGY CORPORATION,Current,2008-12-17,2025-02-03
32365,GULFPORT ENERGY CORPORATION,HL,INACTIVE,32365,GULFPORT ENERGY CORPORATION,Current,2008-12-17,2025-02-03
32368,"YALE OIL ASSOCIATION, INC.",GT,INACTIVE,32368,"YALE OIL ASSOCIATION, INC.",Current,2009-01-07,2025-02-03
32370,GLAMORGAN NATURAL GAS LLC,GD,INACTIVE,32370,GLAMORGAN NATURAL GAS LLC,Current,2009-01-13,2025-02-03
32371,"GAS ENERGY, LLC",GD,INACTIVE,32371,"GAS ENERGY, LLC",Current,2009-01-13,2025-02-03
32373,"PLYMOUTH ENERGY, LLC",GT,ACTIVE,32373,"PLYMOUTH ENERGY, LLC",Current,2009-01-23,2025-02-03
32374,"MONROE GAS STORAGE COMPANY, LLC",GT,ACTIVE,38950,"CADEVILLE GAS STORAGE, LLC",Current,2017-01-18,2025-02-03
32374,"MONROE GAS STORAGE COMPANY, LLC",GT,ACTIVE,32374,"MONROE GAS STORAGE COMPANY, LLC",Superseded,2009-01-23,2017-01-17
32374,"MONROE GAS STORAGE COMPANY, LLC",UNGS,ACTIVE,38950,"CADEVILLE GAS STORAGE, LLC",Current,2017-01-18,2025-02-03
32375,"SG RESOURCES MISSISSIPPI, LLC",GT,ACTIVE,38950,"CADEVILLE GAS STORAGE, LLC",Current,2021-09-30,2025-02-03
32375,"SG RESOURCES MISSISSIPPI, LLC",GT,ACTIVE,300,Plains,Superseded,2019-04-01,2021-09-29
32375,"SG RESOURCES MISSISSIPPI, LLC",UNGS,ACTIVE,38950,"CADEVILLE GAS STORAGE, LLC",Current,2021-09-30,2025-02-03
32375,"SG RESOURCES MISSISSIPPI, LLC",UNGS,ACTIVE,300,Plains,Superseded,2019-04-01,2021-09-29
