sub.id,sub.name,sub.sys,pri.id,pri.name
32318,"ENABLE TEXAS LIQUIDS PIPELINE, LLC",HL,32318,PRISM LIQUIDS PIPELINE LLC
32320,"VENTURA REFINING AND TRANSMISSION, LLC",GT,32320,"VENTURA REFINING AND TRANSMISSION, LLC"
32322,TEXAS STATE NATURAL GAS,GD,32322,TEXAS STATE NATURAL GAS
32323,GULF STATES TRANSMISSION CORPORATION,GT,32099,Energy Transfer
32324,"KEYSTONE COOPERATIVE ASSOCIATION, INC.",GD,32324,"KEYSTONE COOPERATIVE ASSOCIATION, INC."
32325,"TORO ENERGY OF MISSISSIPPI, LLC",GT,39420,"FLORIDA SOUTHEAST CONNECTION, LLC"
32325,"TORO ENERGY OF MISSISSIPPI, LLC",GT,32325,"TORO ENERGY OF MISSISSIPPI, LLC"
32328,DAIRY FARMERS OF AMERICA,GT,32328,DAIRY FARMERS OF AMERICA
32329,"SIEMENS INDUSTRY, INC",GT,32329,"SIEMENS INDUSTRY, INC"
32331,"PASADENA REFINING SYSTEM, INC.",HL,32331,"PASADENA REFINING SYSTEM, INC."
32332,"CONSUMERS GAS COMPANY, INC.",GD,32332,"CONSUMERS GAS COMPANY, INC."
32333,"QUAIL RUN ENERGY PARTNERS, LP",GT,32333,"NAVASOTA ODESSA ENERGY PARTNERS, L.P."
32334,TC OIL PIPELINE OPERATIONS INC,HL,32334,TRANSCANADA
32335,REGENCY INTRASTATE GAS LP,GT,32335,REGENCY INTRASTATE GAS LP
32335,REGENCY INTRASTATE GAS LP,GT,32335,REGENCY INTRASTATE GAS LP
32336,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION,GD,32336,MISSOURI JOINT MUNICIPAL ELECTRIC UTILITY COMMISSION
32338,"PAL ENERGY, LLC",GT,32338,"PAL ENERGY, LLC"
32341,"SOUTHEAST SUPPLY HEADER, LLC",GT,32099,Energy Transfer
32341,"SOUTHEAST SUPPLY HEADER, LLC",GT,31202,Enable Midstream
32341,"SOUTHEAST SUPPLY HEADER, LLC",GT,602,CenterPoint
32342,MID MISSOURI ENERGY,GT,32342,MID MISSOURI ENERGY
32343,"SHOW ME ETHANOL, LLC",GT,32343,"SHOW ME ETHANOL, LLC"
32344,PARAMONT ENERGY LC,GD,32344,PARAMONT ENERGY LC
32345,CAMERON INTERSTATE PIPELINE,GT,32345,Sempra
32346,"TOTAL PETROCHEMICALS PIPELINE USA , INC.",HL,32346,Total Petrochemicals
32347,SHARPGAS INC DBA SHARP ENERGY,GD,32347,SHARPGAS INC DBA SHARP ENERGY
32349,"COLORADO BEND 1 POWER, LLC",GT,32349,"NAVASOTA WHARTON ENERGY PARTNERS, LP"
32350,ABSOLUTE ENERGY L.L.C.,GT,32350,ABSOLUTE ENERGY L.L.C.
32351,"CONNECT NGL PIPELINE, LLC",HL,32351,"CONNECT NGL PIPELINE, LLC"
32353,HOLCIM (US) INC.,GT,32353,HOLCIM (US) INC.
32354,"DFW MIDSTREAM SERVICES, LLC",GT,32354,"DFW MIDSTREAM SERVICES, LLC"
32355,REGENCY LIQUIDS PIPELINE LLC,HL,32355,REGENCY LIQUIDS PIPELINE LLC
32357,SIOUX FALLS REGIONAL SANITARY LANDFILL,GT,32357,SIOUX FALLS REGIONAL SANITARY LANDFILL
32358,NOURYON PULP AND PERFORMANCE CHEMICALS LLC,GT,32358,"AKZO NOBEL - EKA CHEMICALS, INC"
32359,LINCOLN ELECTRIC SYSTEM,GT,32359,LINCOLN ELECTRIC SYSTEM
32363,MID-CONTINENT MARKET CENTER,GD,12498,MIDWESTERN GAS TRANSMISSION CO
32363,MID-CONTINENT MARKET CENTER,GT,12498,MIDWESTERN GAS TRANSMISSION CO
32363,MID-CONTINENT MARKET CENTER,UNGS,32363,MID-CONTINENT MARKET CENTER
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",GT,4430,Valero
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",GT,32364,"VALERO REFINING-NEW ORLEANS, L.L.C."
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",HL,4430,Valero
32364,"VALERO REFINING-NEW ORLEANS, L.L.C.",HL,32364,"VALERO REFINING-NEW ORLEANS, L.L.C."
32365,GULFPORT ENERGY CORPORATION,GT,32365,GULFPORT ENERGY CORPORATION
32365,GULFPORT ENERGY CORPORATION,HL,32365,GULFPORT ENERGY CORPORATION
32368,"YALE OIL ASSOCIATION, INC.",GT,32368,"YALE OIL ASSOCIATION, INC."
32370,GLAMORGAN NATURAL GAS LLC,GD,32370,GLAMORGAN NATURAL GAS LLC
32371,"GAS ENERGY, LLC",GD,32371,"GAS ENERGY, LLC"
32373,"PLYMOUTH ENERGY, LLC",GT,32373,"PLYMOUTH ENERGY, LLC"
32374,"MONROE GAS STORAGE COMPANY, LLC",GT,38950,"CADEVILLE GAS STORAGE, LLC"
32374,"MONROE GAS STORAGE COMPANY, LLC",GT,32374,"MONROE GAS STORAGE COMPANY, LLC"
32374,"MONROE GAS STORAGE COMPANY, LLC",UNGS,38950,"CADEVILLE GAS STORAGE, LLC"
32375,"SG RESOURCES MISSISSIPPI, LLC",GT,38950,"CADEVILLE GAS STORAGE, LLC"
32375,"SG RESOURCES MISSISSIPPI, LLC",GT,300,Plains
32375,"SG RESOURCES MISSISSIPPI, LLC",UNGS,38950,"CADEVILLE GAS STORAGE, LLC"
32375,"SG RESOURCES MISSISSIPPI, LLC",UNGS,300,Plains
32378,ALLIANCE ENERGY TRANSMISSION LLC.,GT,32378,"SENECA POWER PARTNERS, L.P."
32379,"COBRA PIPELINE COMPANY, LTD.",GT,32379,"COBRA PIPELINE COMPANY, LTD."
32380,"STECKMAN RIDGE, LP",GT,19235,Enbridge
32380,"STECKMAN RIDGE, LP",UNGS,19235,Enbridge
32380,"STECKMAN RIDGE, LP",UNGS,32380,"STECKMAN RIDGE, LP"
32381,GREEN PLAINS FAIRMONT LLC-NW GAS CONTRACTED,GT,32381,BUFFALO LAKE ENERGY LLC - NW GAS CONTRACTED
32382,"ORWELL TRUMBULL PIPELINE COMPANY, LLC",GD,32382,"ORWELL TRUMBULL PIPELINE COMPANY, LLC"
32383,"HORIZON PRODUCTION AND OPERATING, LLC",GT,32383,"HORIZON PRODUCTION AND OPERATING, LLC"
32384,DALTON-WHITFIELD REGIONAL SOLID WASTE MANAGMENT AUTHORITY,GT,32384,DALTON-WHITFIELD REGIONAL SOLID WASTE MANAGMENT AUTHORITY
32386,OILTANKING BEAUMONT PARTNERS L.P.,HL,32386,OILTANKING BEAUMONT PARTNERS L.P.
32387,"JPC ENERGY, LLC",GD,32387,"JPC ENERGY, LLC"
32388,"LINN OPERATING, LLC",GD,32388,"LINN OPERATING, INC"
32388,"LINN OPERATING, LLC",GT,32388,"LINN OPERATING, INC"
32388,"LINN OPERATING, LLC",HL,32388,"LINN OPERATING, INC"
32389,CENTAURI TECHNOLOGIES LLC,GT,32389,"CENTAURI TECHNOLOGIES, LP"
32391,NRG TEXAS POWER LLC,GT,32391,NRG TEXAS POWER LLC
32391,NRG TEXAS POWER LLC,HL,32391,NRG TEXAS POWER LLC
32392,WESTFIELD GAS AND ELECTRIC CO-OPERATIVE,GD,22511,Westfield
32393,"FREEBIRD GAS STORAGE, LLC",GT,31705,KATY STORAGE & TRANSPORTATION LP
32393,"FREEBIRD GAS STORAGE, LLC",GT,32393,"FREEBIRD GAS STORAGE, LLC"
32393,"FREEBIRD GAS STORAGE, LLC",UNGS,31705,KATY STORAGE & TRANSPORTATION LP
32394,"CALEDONIA ENERGY PARTNERS, LLC",GT,31705,KATY STORAGE & TRANSPORTATION LP
32394,"CALEDONIA ENERGY PARTNERS, LLC",GT,32394,"CALEDONIA ENERGY PARTNERS, LLC"
32394,"CALEDONIA ENERGY PARTNERS, LLC",UNGS,31705,KATY STORAGE & TRANSPORTATION LP
32395,J.R. SIMPLOT COMPANY,GT,32395,J.R. SIMPLOT COMPANY
32396,BOBCAT GAS STORAGE,GT,19235,Enbridge
32396,BOBCAT GAS STORAGE,UNGS,19235,Enbridge
32396,BOBCAT GAS STORAGE,UNGS,32396,BOBCAT GAS STORAGE
32397,"GLENWOOD ENERGY OF OXFORD, INC.",GD,32397,"GLENWOOD ENERGY OF OXFORD, INC."
32399,"SOLVAY CHEMICALS, INC.",GD,32399,"SOLVAY CHEMICALS, INC."
32402,LOUIS DREYFUS COMPANY,GT,32402,LOUIS DREYFUS COMMODITIES GRAND JUNCTION
32403,"ARCHAEA ENERGY OPERATING, LLC",GT,32403,TIMBERLINE ENERGY LLC
32404,"CEI PIPELINE, LLC",GT,32404,"CEI PIPELINE, LLC"
32404,"CEI PIPELINE, LLC",GT,31672,Chaparral
32405,"WYCKOFF GAS STORAGE COMPANY, LLC",GT,32405,"WYCKOFF GAS STORAGE COMPANY, LLC"
32405,"WYCKOFF GAS STORAGE COMPANY, LLC",UNGS,32405,"WYCKOFF GAS STORAGE COMPANY, LLC"
32407,"GENESIS PIPELINE TEXAS, L.P.",HL,32492,Genesis
32408,"GENESIS NATURAL GAS PIPELINE, L.P.",GT,32492,Genesis
32409,"GENESIS C02 PIPELINE, L.P.",HL,32492,Genesis
32410,"GENESIS FREE STATE PIPELINE, LLC",HL,32492,Genesis
32411,"GENESIS PIPELINE ALABAMA, LLC",HL,32492,Genesis
32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, L.L.C.",HL,40149,MPLX
32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, L.L.C.",HL,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC"
32414,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",GT,32414,"MARKWEST OKLAHOMA GAS COMPANY, LLC"
32414,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",HL,40149,MPLX
32414,"MARKWEST OKLAHOMA GAS COMPANY, L.L.C.",HL,32414,"MARKWEST OKLAHOMA GAS COMPANY, LLC"
32416,"ARCADIA GAS STORAGE, LLC",GT,38950,"CADEVILLE GAS STORAGE, LLC"
32416,"ARCADIA GAS STORAGE, LLC",GT,32416,Cardinal
32416,"ARCADIA GAS STORAGE, LLC",UNGS,38950,"CADEVILLE GAS STORAGE, LLC"
32419,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC",GT,32419,"SOUTHWEST IOWA RENEWABLE ENERGY, LLC"
32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",GT,31705,KATY STORAGE & TRANSPORTATION LP
32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",GT,32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC"
32420,"GRAMA RIDGE STORAGE AND TRANSPORTATION, LLC",UNGS,31705,KATY STORAGE & TRANSPORTATION LP
32422,"NEPTUNE LNG, LLC",GT,32422,"NEPTUNE LNG, LLC"
32423,MINNESOTA POWER,GT,31292,Northwest Gas
32426,"UNIVERSITY PARK ENERGY, LLC",GT,32426,"UNIVERSITY PARK ENERGY, LLC"
32427,DEWBRE PETROLEUM CORP,GT,32427,DEWBRE PETROLEUM CORP
32428,"INTERCONTINENTAL TERMINAL COMPANY, LLC",HL,32428,"INTERCONTINENTAL TERMINAL COMPANY, LLC"
32429,US AMINES,GT,32429,US AMINES
32430,"TRADITION RESOURCES OPERATING, LLC",HL,32430,"ATINUM ENERGY, INC"
32431,CITY OF CALHOUN,GD,32431,CITY OF CALHOUN
32432,EAST CENTRAL IOWA COOPERATIVE,GD,32432,EAST CENTRAL IOWA COOPERATIVE
32433,AMERESCO MCCARTY ENERGY LLC,GT,32433,AMERESCO MCCARTY ENERGY LLC
32434,AMERESCO EVANSVILLE LLC,GT,32434,AMERESCO EVANSVILLE LLC
32435,AMERESCO JEFFERSON CITY LLC,GT,32435,AMERESCO JEFFERSON CITY LLC
32436,MIDCONTINENT EXPRESS PIPELINE LLC,GT,2564,Kinder Morgan
32436,MIDCONTINENT EXPRESS PIPELINE LLC,GT,19580,Kinder Morgan
32437,KINDER MORGAN LOUISIANA PIPELINE LLC,GT,2564,Kinder Morgan
32437,KINDER MORGAN LOUISIANA PIPELINE LLC,GT,19580,Kinder Morgan
32438,"SUMMIT GAS GATHERING, LLC",GT,31178,XTO
32444,SOUTHCROSS GATHERING LTD.,GT,32444,SOUTHCROSS GATHERING LTD.
32445,TARGA SOUTHTEX NGL PIPELINE LTD.,HL,32296,Targa
32445,TARGA SOUTHTEX NGL PIPELINE LTD.,HL,31594,SouthCross
32446,MINNESOTA INTRASTATE PIPELINE COMPANY,GT,32446,MINNESOTA INTRASTATE PIPELINE COMPANY
32447,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC.",HL,32447,"HAWTHORN OIL TRANSPORTATION (NORTH DAKOTA), INC."
32448,TRES PALACIOS GAS STORAGE LLC,GT,32448,TRES PALACIOS GAS STORAGE LLC
32448,TRES PALACIOS GAS STORAGE LLC,UNGS,32448,TRES PALACIOS GAS STORAGE LLC
32449,"EROC GATHERING COMPANY, L.P.",GT,32234,Eagle Rock
32450,"ROADRUNNER PIPELINE, L.L.C.",HL,32011,Holly Energy
32452,LEAF RIVER ENERGY CENTER LLC,GT,32452,LEAF RIVER ENERGY CENTER LLC
32452,LEAF RIVER ENERGY CENTER LLC,UNGS,32452,LEAF RIVER ENERGY CENTER LLC
32453,BPX (EAGLE FORD) GATHERING LLC,GT,32453,BP
32453,BPX (EAGLE FORD) GATHERING LLC,HL,32453,BP
32454,"DRY TRAILS MIDSTREAM ENERGY, LLC",HL,32454,"DRY TRAILS MIDSTREAM ENERGY, LLC"
32455,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC",HL,32455,"HAWTHORN OIL TRANSPORTATION (OKLAHOMA), INC"
32456,"SUFFOLK TRANSMISSION PARTNERS, LP",GT,32456,"SUFFOLK TRANSMISSION PARTNERS, LP"
32457,JDP RENEWABLES,GT,32457,JDP RENEWABLES
32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS,GD,32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS
32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS,GT,32458,UTAH ASSOICIATED MUNICIPAL POWER SYSTEMS
32459,"HOOKS GAS PIPELINE, LLC",GT,32459,"HOOKS GAS PIPELINE, LLC"
32460,"1486 GAS PIPELINE, LLC",GT,32460,"1486 GAS PIPELINE, LLC"
32461,FAYETTEVILLE GATHERING COMPANY,GT,31178,XTO
32462,PENINSULA PIPELINE COMPANY,GD,2188,Chesapeake – Florida
32463,"ATMOS ENERGY CORPORATION - ATMOS GATHERING COMPANY, LLC",GT,4473,Atmos
32464,LSP UNIVERSITY PARK LLC,GT,32464,LSP UNIVERSITY PARK LLC
32466,HOMELAND ENERGY SOLUTIONS LLC,GT,15359,BLACK HILLS
32467,"ETC TIGER PIPELINE, LLC",GT,32099,Energy Transfer
32468,CITY OF MAPLETON,GD,32468,CITY OF MAPLETON
32469,"FAYETTEVILLE EXPRESS PIPELINE, LLC",GT,32099,Energy Transfer
32470,MAGNOLIA NATURAL GAS LLC,GD,32470,MAGNOLIA NATURAL GAS LLC
32473,OP RENO LLC,HL,32473,OP RENO LLC
32476,"TREETOP MIDSTREAM SERVICES, LLC",HL,32476,"TREETOP MIDSTREAM SERVICES, LLC"
32480,CITY OF ALTON,GD,32480,CITY OF ALTON
32481,"BKEP CRUDE, LLC",HL,32481,"BKEP CRUDE, LLC"
32482,MARSHFIELD UTILITIES,GT,32482,MARSHFIELD UTILITIES
32483,"BRIDGER LAKE, LLC",HL,32483,"BRIDGER LAKE, LLC"
32485,PECOS PIPELINE LLC,GT,39002,"ARP BARNETT PIPELINE, LLC"
32485,PECOS PIPELINE LLC,GT,32296,Targa
32487,TRANSCANADA NORTHERN BORDER INC,GT,405,TransCanada
32488,"ENI US OPERATING CO, INC",HL,32488,"ENI US OPERATING CO, INC"
32490,ARLINGTON STORAGE COMPANY LLC,GT,31783,Inergy Services
32491,EASTOK PIPELINE LLC,GT,32491,EASTOK PIPELINE LLC
32492,"GENESIS CRUDE OIL, L.P.",GT,32492,Genesis
32492,"GENESIS CRUDE OIL, L.P.",HL,32492,Genesis
32493,"UNEV PIPELINE, LLC",HL,32011,Holly Energy
32494,PADUCAH POWER SYSTEM,GT,32494,PADUCAH POWER SYSTEM
32495,"DELAWARE PIPELINE COMPANY, LLC",HL,39533,TORRANCE LOGISTICS COMPANY LLC
32495,"DELAWARE PIPELINE COMPANY, LLC",HL,32495,"DELAWARE PIPELINE COMPANY, LLC"
32499,"PGPIPELINE, LLC.",GT,32499,TWP PIPELINE LLC
32499,"PGPIPELINE, LLC.",GT,15476,Peoples
32500,AGRITEXGAS L P,GD,32500,AGRITEXGAS L P
32501,"HONDO PIPELINE, INC",GT,32501,"HONDO PIPELINE, INC"
32502,ENBRIDGE PIPELINES (SOUTHERN LIGHTS) L.L.C.,HL,11169,Enbridge
32503,"CALUMET SHREVEPORT REFINING, LLC",HL,32503,"CALUMET SHREVEPORT FUELS, LLC"
32504,"MISSISSIPPI HUB, LLC",GT,31705,KATY STORAGE & TRANSPORTATION LP
32504,"MISSISSIPPI HUB, LLC",GT,32504,"MISSISSIPPI HUB, LLC"
32504,"MISSISSIPPI HUB, LLC",GT,32345,Sempra
32504,"MISSISSIPPI HUB, LLC",UNGS,32504,"MISSISSIPPI HUB, LLC"
32505,CPR PIPELINE,GT,32505,CPR PIPELINE
32506,"NFG MIDSTREAM COVINGTON, LLC",GT,13063,National Fuel Gas
32507,"CORONADO PIPELINE COMPANY , LLC",HL,32507,"CORONADO PIPELINE COMPANY , LLC"
32508,"SOUTHEASTERN KANSAS PIPELINE & TRANSMISSION CO, LLC",GT,32508,"SOUTHEASTERN KANSAS PIPELINE & TRANSMISSION CO, LLC"
32509,"SOMERSET GAS GATHERING OF PENNSYLVANIA, LLC",GT,32509,"SOMERSET GAS GATHERING OF PENNSYLVANIA, LLC"
32511,"BATON ROUGE RENEWABLE ENERGY, LLC",GT,32511,"BATON ROUGE RENEWABLE ENERGY, LLC"
32512,"GOLDEN TRIANGLE STORAGE, LLC",GT,32512,"GOLDEN TRIANGLE STORAGE, INC."
32512,"GOLDEN TRIANGLE STORAGE, LLC",UNGS,32512,"GOLDEN TRIANGLE STORAGE, INC."
32513,AMEREN ILLINOIS COMPANY,GD,32513,AMEREN ILLINOIS COMPANY
32513,AMEREN ILLINOIS COMPANY,GT,20050,Ameren
32513,AMEREN ILLINOIS COMPANY,UNGS,32513,AMEREN ILLINOIS COMPANY
32515,CARGILL SALT,GT,32515,CARGILL SALT
32517,SWISSPORT FUELING INC,HL,32517,SWISSPORT FUELING INC
32518,"BTU GAS COMPANY, INC.",GD,32601,KENTUCKY FRONTIER
32519,WEST LIBERTY GAS SERVICE,GD,32519,WEST LIBERTY GAS SERVICE
32520,CITY OF BANGOR,HL,32520,CITY OF BANGOR
32521,"ARAPAHO COMMUNICATIONS, LP",GD,32521,"ARAPAHO COMMUNICATIONS, LP"
32521,"ARAPAHO COMMUNICATIONS, LP",GT,32521,"ARAPAHO COMMUNICATIONS, LP"
32523,ST. PAUL PARK REFINING CO. LLC,HL,32523,ST. PAUL PARK REFINING CO. LLC
32524,"LASALLE PIPELINE, LP",GT,39420,"FLORIDA SOUTHEAST CONNECTION, LLC"
32524,"LASALLE PIPELINE, LP",GT,32524,"LASALLE PIPELINE, LP"
32525,VINLAND ENERGY OPERATIONS,GT,32525,VINLAND ENERGY OPERATIONS
32526,COWTOWN PIPELINE PARTNERS L.P.,GT,32526,Crestwood
32526,COWTOWN PIPELINE PARTNERS L.P.,HL,32526,Crestwood
32528,"LGS RENEWABLES I, LC",GT,32528,"LGS RENEWABLES I, LC"
32531,CAMBRIAN ENERGY/ SOUTHTEX FT. SMITH TREATERS,GT,32531,CAMBRIAN ENERGY/ SOUTHTEX FT. SMITH TREATERS
32532,"ENERGY XXI PIPELINE, LLC",HL,32532,"ENERGY XXI PIPELINE, LLC"
32534,"PULSE ENERGY SYSTEMS, LLC",GT,32534,"PULSE ENERGY SYSTEMS, LLC"
32536,"ENERVEST OPERATING, LLC",GT,32536,"ENERVEST OPERATING, LLC"
32537,WYOMING PIPELINE COMPANY,HL,32537,WYOMING PIPELINE COMPANY
32538,"ADVANCED REFINING CONCEPTS, LLC",GT,32538,"ADVANCED REFINING CONCEPTS, LLC"
32539,LA CROSSE COUNTY,GT,32539,LA CROSSE COUNTY
32540,ELECTRAGAS INC.,HL,32540,ELECTRAGAS INC.
32541,"COPANO NGL SERVICES (MARKHAM), LLC",HL,18092,Kinder Morgan
32541,"COPANO NGL SERVICES (MARKHAM), LLC",HL,32541,"COPANO NGL SERVICES (MARKHAM), LLC"
32542,"LEGADO PERMIAN, LLC",HL,18092,Kinder Morgan
32542,"LEGADO PERMIAN, LLC",HL,32542,"LEGADO PERMIAN, LLC"
32543,"DENBURY GREEN PIPELINE-TEXAS, LLC",HL,31627,Denbury
32544,BLACK BELT ENERGY,GT,32544,BLACK BELT ENERGY
32545,"DENBURY GULF COAST PIPELINES, LLC",HL,31627,Denbury
32549,GILL RANCH STORAGE LLC,GT,32549,GILL RANCH STORAGE LLC
32549,GILL RANCH STORAGE LLC,UNGS,32549,GILL RANCH STORAGE LLC
32551,"BKEP PIPELINE, LLC",HL,32551,"BKEP PIPELINE, LLC"
32553,NEWTON COUNTY LANDFILL PARTNERSHIP,GD,32553,NEWTON COUNTY LANDFILL PARTNERSHIP
32554,CARDINAL MIDSTREAM LLC,GT,32554,CARDINAL MIDSTREAM LLC
32554,CARDINAL MIDSTREAM LLC,HL,32554,CARDINAL MIDSTREAM LLC
32555,CITY OF JACKSONVILLE BEACH D/B/A BEACHES ENERGY SERVICES,GD,32555,CITY OF JACKSONVILLE BEACH D/B/A BEACHES ENERGY SERVICES
32557,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC",GT,39533,TORRANCE LOGISTICS COMPANY LLC
32557,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC",GT,32557,"PAULSBORO NATURAL GAS PIPELINE COMPANY, LLC"
32558,DEADRIVER COMPANY,GD,32558,DEADRIVER COMPANY
32559,"ALON USA KROTZ SPRINGS REFINERY, INC",HL,32559,"ALON USA KROTZ SPRINGS REFINERY, INC"
32560,LAMB WESTON/BSW,GT,32560,LAMB WESTON/BSW
32561,ECOELECTRICA L.P.,GT,32561,ECOELECTRICA L.P.
32562,SOUTHWEST GAS TRANSMISSION COMPANY A LIMITED PARTNERSHIP,GT,18536,Southwest Gas
32563,"CENTER ETHANOL COMPANY, LLC",GD,32563,"CENTER ETHANOL COMPANY, LLC"
32564,BLACK HILLS SERVICE COMPANY,GT,32564,BLACK HILLS SERVICE COMPANY
32565,"HELIS OIL & GAS COMPANY, L.L.C.",HL,32565,"HELIS OIL & GAS COMPANY, L.L.C."
32566,GREENCORE PIPELINE COMPANY LLC,HL,31627,Denbury
32567,CITY OF LITTLE ROCK,GT,32567,CITY OF LITTLE ROCK
32568,CRESTWOOD ARKANSAS PIPELINE LLC,GT,32526,Crestwood
32569,EMPIRE GENERATING COMPANY LLC.,GT,32569,EMPIRE GENERATING COMPANY LLC.
32570,LOCKHART POWER COMPANY,GT,32570,LOCKHART POWER COMPANY
32571,"NORTH PLATTE LIVESTOCK FEEDERS, LLC",GT,32571,"NORTH PLATTE LIVESTOCK FEEDERS, LLC"
32572,"TOLEDO REFINING COMPANY, LLC",HL,32572,"TOLEDO REFINING COMPANY, LLC"
32574,"DTE METHANE RESOURCES, LLC",GT,32574,"DTE METHANE RESOURCES, LLC"
32575,"DEEPROCK OIL OPERATING, LLC",HL,32575,"DEEPROCK OIL OPERATING, LLC"
32576,SABINE INDIAN CREEK PIPELINES,GT,32526,Crestwood
32576,SABINE INDIAN CREEK PIPELINES,HL,32526,Crestwood
32577,"EIF KC LANDFILL GAS, LLC",GT,32577,"EIF KC LANDFILL GAS, LLC"
32578,"ORIGIN MINING COMPANY, LLC.",GT,32578,MINERAL PARK INC
32579,AL-CORN CLEAN FUEL - NW GAS CONTRACTED,GD,31906,NW Gas
32580,WFS WELCOME - NW GAS CONTRACTED,GD,31906,NW Gas
32581,MILWAUKEE METROPOLITAN SEWERAGE DISTRICT,GT,32581,MILWAUKEE METROPOLITAN SEWERAGE DISTRICT
32581,MILWAUKEE METROPOLITAN SEWERAGE DISTRICT,GT,31442,Douglas
32582,"LIBERTY PIPELINE GROUP, LLC",HL,32582,"LIBERTY PIPELINE GROUP, LLC"
32583,"BIG SANDY PIPELINE, LLC",GT,19235,Enbridge
32585,SPELMAN PIPELINE HOLDINGS LLC,GD,13635,Orwell
32585,SPELMAN PIPELINE HOLDINGS LLC,GT,32585,SPELMAN PIPELINE HOLDINGS LLC
32586,EAST TEXAS RENEWABLES,GT,32586,EAST TEXAS RENEWABLES
32587,GATEWAY RED OAK LLC,GT,32587,GATEWAY PIPELINE USA CORPORATION
32588,TECHNISAND INC.,GT,32588,TECHNISAND INC.
32589,WASKOM TRANSMISSION LLC,GT,32589,WASKOM TRANSMISSION LLC
32592,"TREK RESOURCES, INC",GT,32592,"TREK RESOURCES, INC"
32593,"ALTA MESA SERVICES, LP",GT,32593,"ALTA MESA SERVICES, LP"
32594,OAKWOOD MUNICIPAL GAS,GD,32594,OAKWOOD MUNICIPAL GAS
32595,"HIGH POINT GAS GATHERING, LLC",HL,32595,"HIGH POINT GAS GATHERING, LLC"
32596,KAISER-FRONTIER MIDSTREAM LLC,GT,32596,KAISER-FRONTIER MIDSTREAM LLC
32597,"ENLINK PERMIAN II, LLC",HL,32597,"CROSSTEX PERMIAN II, LLC"
32599,"MCLEAN GAS PROCESSING, LLC",HL,32599,"MCLEAN GAS PROCESSING, LLC"
32601,"KENTUCKY FRONTIER GAS,LLC",GD,32601,KENTUCKY FRONTIER
32602,"SOCAL HOLDINGS, LLC / LA BASIN",GT,31228,California Resources Elk Hills
32602,"SOCAL HOLDINGS, LLC / LA BASIN",GT,32602,Oxy
32602,"SOCAL HOLDINGS, LLC / LA BASIN",HL,32602,Oxy
32603,"CENTRAL VALLEY GAS STORAGE (CVGS), LLC",GT,32603,"CENTRAL VALLEY GAS STORAGE, LLC"
32603,"CENTRAL VALLEY GAS STORAGE (CVGS), LLC",UNGS,32603,"CENTRAL VALLEY GAS STORAGE, LLC"
32604,WHITE MOUNTAIN PAPER,GT,31442,Douglas
32605,ALAMO PIPELINE LLC,GT,32605,ALAMO PIPELINE LLC
32606,"BOARDWALK FIELD SERVICES, LLC",GT,19270,Boardwalk
32606,"BOARDWALK FIELD SERVICES, LLC",GT,31728,Boardwalk
32606,"BOARDWALK FIELD SERVICES, LLC",GT,32606,"BOARDWALK FIELD SERVICES, LLC"
32606,"BOARDWALK FIELD SERVICES, LLC",HL,19270,Boardwalk
32607,"ALLIANT GAS, LLC",GD,32607,"ALLIANT GAS, LLC"
32608,TIGER DEVELOPMENT LLC,GT,32608,TIGER DEVELOPMENT LLC
32609,"CHEROKEE BASIN PIPELINE, LLC",GT,32609,"CHEROKEE BASIN PIPELINE, LLC"
32610,"TRISTREAM EAST TEXAS, LLC",HL,32610,"TRISTREAM EAST TEXAS, LLC"
32612,"CELERO ENERGY II, L.P.",HL,32612,"CELERO ENERGY II, L.P."
32614,"BOARDWALK ETHANE PIPELINE COMPANY, LLC",GT,30826,Williams Field
32614,"BOARDWALK ETHANE PIPELINE COMPANY, LLC",HL,39138,Boardwalk
32614,"BOARDWALK ETHANE PIPELINE COMPANY, LLC",HL,30826,Williams Field
32616,"WOODLAND PULP, LLC",GT,31442,Douglas
32616,"WOODLAND PULP, LLC",GT,32616,"WOODLAND PULP, LLC"
32617,"SADDLE BUTTE PIPELINE, LLC",HL,32617,"SADDLE BUTTE PIPELINE, LLC"
