DATAFILE_AS_OF,SIGNIFICANT,SERIOUS,RPTID,DOR,OPID,NAME,INTER,IDATE,DTHH,ACSTATE,ACCOUNTY,ACCITY,OFFSHORE,COOR,IFED,SPLOC,TELRN,CSYS,ORGLK,ORGLO,ITMYR,CAUSE,CAUSO,MAP_CAUSE,MAP_SUBCAUSE,TFAT,EFAT,NFAT,TINJ,EINJ,NINJ,TOTAL_COST,TOTAL_COST_IN84,TOTAL_COST_CURRENT,COMM,CLASS,LOSS,RECOV,FIRE,EXP,NMDIA,THK,SMYS,JNT,GRND,DSPRS,ACPRS,PRTST,DUR,MXPRS,TSTMM,TSTYY,CORLC,FACTD,FACAT,CORR,CORRO,CAULK,CAULO,PREVT,ONECL,ONEOT,EXCAL,TMPMK,PNAME,PHONE,NARRATIVE
6/30/22,YES,NO,19960005,1/17/96,1845,BUCKEYE PIPELINE CO LP,YES,12/15/95,1330,NJ,UNION, ,NO, ,NO, , ,TANK FARM,TANK, ,1955,OTHER,TANK ROOF DRAIN SYSTEM,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,0,0,9000,6599.749583,14664.44073,GASOLINE,3,77,75,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,,,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,JOEL C. LARKIN,6107704507,"ON DECEMBER 15, 1995, COMPANY MAINTENANCE PERSONNEL WERE DRAINING RAIN WATERFROM THE OPEN TOP FLOATING ROOF OF TANK NO. 101. A GASKET FAILURE WITHIN THETANK. THE ROOF WATER DRAINING ACTIVITY WAS IMMEDIATELY TERMINATED TO MITIGATE THE RELEASE OF GASOLINE PRODUCT. ALL APPLICABLE AGENCIES WERE NOTIFIED AND ALL RELEASED GASOLINE PRODUCT WAS CONTAINED WITHIN THE TANK DIKE. RECOVERY AND CLEANUP ACTIVITIES WERE DONE UNDER THE SUPERVISION OF THE LINDEN FIRE DEPARTMENT, MIDDLESEX COUNTY HAZMAT, AND NEW JERSEY DEP."
6/30/22,YES,NO,19960006,1/17/96,10313,KOCH PIPELINE INC,YES,12/21/95,1600,IA,POLK,ALTOONA,NO, ,NO,"SEC 2 T 79N R23W, POLK COUNTY, IOWA", ,LINE PIPE,GIRTH, ,1981,FAILED WELD, ,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED WELD,0,0,0,0,0,0,85000,62330.96828,138497.4958,CRUDE OIL,3,21,21,NO,NO,24,0.28,60000,WELDED,,978,740,YES,8,1223,8,91,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,MARC S. DEVARENNES,5734865488,RECEIVED REPORT FROM KOCH PIPELINE COMPANY L.P. EMPLOYEE. LINE WAS SHUT DOWN- SECTION ISOLATED - SECITON EXCAVATED. FAILURE DETERMINED TO BE IN HEAT AFFECTED ZONE OF GIRTH WELD. REPAIR CLAMP INSTALLED AND LINE BACK IN SERVICE 12/22/95 AT 1940 HOURS. SOIL HAULED TO APPROVED LAND FILL.
6/30/22,NO,NO,19960007,1/19/96,2170,CENEX PIPELINE,YES,12/11/95,1537,MT,YELLOWSTONE,LAUREL,NO, ,NO,"ON CENEX REFINERY PROPERTY, APPROX..5 MI EAST OF STATE HWY 212 SOUTH, AND .5 MI SOUTH OF INTERSTATE 90.", ,LINE PIPE,PIPE, ,1985,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,0,0,0,0,20000,14666.11018,32587.64608,GASOLINE,3,15,0,NO,NO,8,0.32,42000,WELDED,,1440,374,YES,8,1900,5,85,NO DATA,Null,Null,NO DATA, ,DAMAGE BY OPERATOR OR ITS CONTRACTOR, ,Null,ONE CALL, ,Null,YES,S. MICHEL STAHLY,4066285209,"ON DECEMBER 11, 1995 AT APPROXIMATELY 3:37 P.M. MOUNTAIN TIME, A CONTRACTOR INSTALLING A FIBER OPTICS COMMUNICATION CABLE ON CENEX REFINERY PROPERTY IN LAUREL, MONTANA HIT AN 8""-DIAMETER PETROLEUM PRODUCTS PIPELINE OWNED AND OPERATED BY CENEX PIPELINE, INC. THE IMPACT OF THE EXCAVATION IMPLEMENT CAUSED THE STEEL PIPE TO RUPTURE, RELEASING UNLEADED GASOLINE TO THE GROUND. THE PRECISEQUANTITY OF GASOLINE RELEASED COULD NOT BE DETERMINED, BUT DID NOT EXCEED 15BARRELS (630 GALLONS). THE INCIDENT WAS REPORTED TO THE NATIONAL RESPONSE CENTER (FEDERAL GOVERNMENT), THE MONTANA DEPARTMENT OF ENVIRONMENTAL QUALITY, AND THE YELLOWSTONE COUNTY DISASTER AND EMERGENCY SERVICES. THE LOSS OF PIPELINE PRESSURE RESULTING FROM THE RUPTURE WAS IMMEDIATELY DETECTED AT THE PIPELINE CONTROL CENTER IN LAUREL, MONTANA, AND THE PIPELINE WAS SHUT DOWN IN 40 SECONDS. ALL OF THE RELEASED GASOLINE SOAKED INTO THE GRAVEL SOILS, AND WAS NOTRECOVERABLE IN LIQUID FORM. APPROXIMATELY 300 CUBIC YARDS OF IMPACTED SOIL WAS EXCAVATED FROM THE SITE FOR REMOVAL TO A LANDFARM TREATMENT FACILITY. THE EXCAVATION WAS BACKFILLED WITH SOIL FROM THE REFINERY PROPERTY."
6/30/22,YES,NO,19960008,1/18/96,443,AMOCO PIPELINE CO,NO,12/16/95,1010,IL, , ,YES,"LAT.281'9.1"" LONG.93 59'1",NO, , ,LINE PIPE,BOLTED FITTING, ,1979,OUTSIDE FORCE DAMAGE,OTHER,EXCAVATION DAMAGE,UNSPECIFIED EXCAVATION DAMAGE,0,0,0,0,0,0,200000,146661.1018,325876.4608,CRUDE OIL,1,0,0,NO,NO,6.63,0.38,35000,FLANGED,,2160,0,YES,8,2700,0,79,NO DATA,Null,Null,NO DATA, ,OTHER,POSSIBLE ANCHOR JACK-UP,Null,NO DATA, ,Null,Null,HOWARD B. SPALDING,4099483407,"AT 1010 ON 12/16/95 PERSONNEL ON TEXACO PRODUCTION PLATFORM HI-548 OBSERVED BLOSSOMS AND A SMALL SHEEN ON THE WATER SURFACE NEAR PLATFORM HI-548. AMOCO PIPELINE SHUT THE AFFECTED SYSTEM IN AND DISPATCHED CAL DIVE TO ISOLATE AND INSPECT THE LEAKING PIPELINE. THE PIPELINE WAS INSPECTED FOR DAMAGE AND INSPECTION REVEALED NO DAMAGE TO THE PIPELINE. SOURCE OF LEAK IS ASSUMED TO BE A FLANGE (LAT.28 DEGREES 01' 9.1"" LONG. 93 DEGREES 59' 19.3"") ON THE CHECK VALVE APPROACHING THE RISER ON HI-548. SINCE THIS SECTION OF LINE IS NOT CURRENTLY ACTIVE THIS 2.13 MILE SECTION  OF PIPELINE HAS BEEN DISCONNECTED AND BLINDED OFF AT THE SUBSEA TIE-IN. DURING THE ISOLATION PROCESS A VERY SMALL LEAK WAS DISCOVERED ON A FLANGE DOWNSTREAM OF THE ISOLATED SECTION. THIS LEAK WAS REPAIRED BY REPLACING THE ""O"" RING IN THE FLANGE (LAT.28 DEGREES 01'7.6"" LONG. 93 DEGREES 57'14.5"") AND SUBSEQUENTLY INSPECTED DURING STARTUP OF THE SYSTEM WITH NO EVIDENCE OF LEAKING. JUST PRIOR TO THIS EVENT A JACK-UP RIG WAS IN THE VICINITY OF THE PIPELINE AND HIS HAD SEVERAL MARINE VESSELS ANCHORING AROUND IT. IN ADDITION THIS JACK-UP RIG HAD MOVED OFF LOCATION THE NIGHT PRIOR TO THIS EVENT."
6/30/22,YES,NO,19960009,1/22/96,2387,CITGO PIPELINE CO,YES,12/19/95,845,TX,HARDIN,SOUR LAKE,NO, ,NO,1.5 MILES NORTH OF HWY 105 ON FANNIN STREET INSIDE TEXACO TANK FARM., ,LINE PIPE,PIPE, ,1931,CORROSION,"CORROSION, EXTERNAL",CORROSION,EXTERNAL,0,0,0,0,0,0,5000,3666.527546,8146.911519,CRUDE OIL,1,55,55,NO,NO,12.75,0.25,42000,WELDED,,720,305,YES,8,988,0,90,EXTERNAL,Null,YES,GALVANIC,COATING DAMAGED,DAMAGE BY OTHERS,COATING DAMAGED IN LEAK,Null,ONE CALL, ,Null,Null,JIM SANDERS,9184954786,"AT APPROXIMATELY 8:45 A.M. ON THE 19TH OF DECEMBER 1995 CITGO EMPLOYEE RICK DAVIS WAS DRIVING THROUGH TEXACO PIPELINE COMPANY'S TANK FARM WHEN HE SPOTTEDOIL FLOATING ON TOP OF WATER INSIDE A DIKE AREA NEAR OUR 12"" PIPELINE. HE CALLED  THE CONTROL CENTER IN TULSA TO REPORT A POSSIBLE LEAK. THE CONTROL CENTER REPORTED THAT THE LINE WAS NOT IN OPERATION. HE GAVE INSTRUCTION NOT TO OPERATE THE LINE UNTIL WE COULD INSPECT THE PIPE IN AREA OF DIKE. OIL AND WATERWAS REMOVED WITH A VACUUM TRUCK AND LINE WAS EXPOSED. HOLE CAUSED BY EXTERNAL CORROSION WAS FOUND ON THE TOP 1/4 OF PIPE AT 2:00. COATING IN PIT AREA WASDAMAGED. LINE WAS CLAMPED ON DECEMBER 19TH AND PERMANENTLAY REPAIRED WITH FULL ENCIRCLEMENT SLEEVE ON DECEMBER 28, 1995."
6/30/22,YES,NO,19960010,1/18/96,26127,CHEVRON PIPELINE CO,NO,1/9/96,1553,CA,KINGS,KETTLEMAN CITY,NO, ,NO,"APPROX 1 MILE EAST OF INTERSTATE 5 & .5 MILE NORTH OF HWY 145 RELEASE OCCURRED IN FARMLAND, M.P. 28.8 OF KLM PIPELINE SYSTEM. SECTION 31, T18S./R16E", ,LINE PIPE,PIPE, ,1989,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,0,0,0,0,250000,179946.7431,399836.1327,CRUDE OIL,1,4987,0,NO,NO,18,0.25,52000,WELDED,,1030,1000,YES,4,1285,6,92,NO DATA,Null,Null,NO DATA, ,DAMAGE BY OTHERS, ,Null,ONE CALL, ,YES,YES,M.H. TEISSERE,8053923351,FARMER HIT PIPELINE WHILE USING RIPPER IN HIS FIELD. INCIDENT IS CURRENTLY UNDER INVESTIGATION. CPL WILL UPDATE YOUR OFFICE UPON COMPLETEION OF INVESTIGATION.
6/30/22,YES,NO,19960011,1/18/96,18092,SANTA FE PACIFIC PIPELINE PARTNERS LP,YES,1/2/96,843,CA,LOS ANGELES,CARSON,NO, ,NO,"WATSON TERMINAL TANK FARM LOCATED AT 20410S. WILMINGTON BOULEVARD, LONG BEACH, CA 90810 TANK FARM, TANK W-11", ,TANK FARM,TANK, ,1971,FAILED WELD, ,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED WELD,0,0,0,0,0,0,200000,143957.3945,319868.9062,DIESEL FUEL,3,0,0,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,,,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,J.M. ABBOUD,2134867720,"DURING ROUTINE INSPECTION OF TANK FARM, A LEAK WAS DISCOVERED AT THE BASE OFBREAKOUT TANK W-11. SETTLEMENT AROUND BURIED TANK FILL/DRAIN VALVE PROJECTEDSTRESS CRACK TO BOTTOM PLATE WELD VIA A STEEL BRACE. THE BRACE CONNECTS THE FLOOR PLATE TO THE TANK FILL PIPE. THE TANK WAS TAKEN OUT OF SERVICE, INSPECTED AND IS CURRENTLY BEING REPAIRED."
6/30/22,NO,NO,19960012,1/24/96,30753,"VK-MAIN PASS GATHERING COMPANY,LLC",NO,12/30/95,1130,LA,OFFSHORE, ,YES,29 DER 15.382 88 DEG 29.2,NO, , ,LINE PIPE,OTHER,BREAKAWAY SAFETY JOINT,1995,OUTSIDE FORCE DAMAGE,OTHER,EXCAVATION DAMAGE,UNSPECIFIED EXCAVATION DAMAGE,0,0,0,0,0,0,0,0,0,CONDENSATE,1,4,0,NO,NO,10,0.5,3000,OTHER,,1440,800,YES,8,1800,9,95,NO DATA,Null,Null,NO DATA, ,OTHER,NOT YET DETERMINED,Null,OTHER,NOT GIVEN,Null,Null,JOHN LOCANTRO,7132247400,
6/30/22,YES,NO,19960013,1/26/96,809,ARCO PIPE LINE CO,YES,1/15/96,940,OK,CARTER, ,NO, ,NO,"2 MILES S. OF POOLVILLE, OK ON ST HWY. 74 (GRAVEL AND 1.5 MI W. ON COUNTY RD, N.SIDE. SECTION 9 TOWNSHIP 2 S. RANGE 2 W. LATITUDE 34 23' 39"",LONGITUDE 97 25'02""", ,PUMPING STATION,BOLTED FITTING, ,1991,OTHER,GASKET FAILURE,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,0,0,20000,14395.73945,31986.89062,CRUDE OIL,1,60,53,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,,,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,GLENN W. HOFFMEYER,4052735151,"AT APPROXIMATELY 09:40 AM ON MONDAY JANUARY 15, 1996 A CONNECTING COMPANY PATROL PILOT OBSERVED A LEAK AT ARCO PIPELINE COMPANY's (APL) POOL STATION IN CARTER COUNTY, OKLAHOMA. THE PILOT SUBSEQUENTLY REPORTED THE OBSERVATION TO APL PERSONNEL AT OUR RINGLING STATION, APPROXIMATELY 20 MILES TO THE SOUTH. APLFIRST RESPONDER PERFORMED A LEAK SITE HAZARD EVALUATION AND DETERMINED THAT A GASKET HAD FAILED IN A BOLTED FLANGE BETWEEN A 12 INCH CHECK VALVE AND A CLOSED VALVE IMMEDIATELY DOWNSTREAM. STEPS WERE TAKEN TO ISOLATE AND CONTAIN THE LEAK WITHIN THE STATION PROPERTY. OF THE APPROXIMATELY 60 BARRELS SPILLED, 53 BARRELS WERE RECOVERED AND RETURNED TO THE SYSTEM. CONTAMINATED SOIL WAS EXCAVATED AND STOCK-PILED FOR FUTURE REMEDIATION. INVESTIGATION OF THE INCIDENT DETERMINED THAT A CLOSED VALVE DOWNSTREAM OF THE CHECK VALVE CREATED AN ISOLATED SECTION CONTAINING CRUDE OIL. SINCE THE SYSTEM WAS NOT INOPERATION AT THE TIME OF THE INCIDENT, IT IS BELIEVED THAT A FLUCTUATION IN TEMPERATURE FROM SINGLE DIGIT TO ABO E 70 DEGREES RESULTED IN EXPANSION OF THE CRUDE OIL SUFFICIENT TO CAUSE THE GASKET FAILURE. STEPS TAKEN TO PREVENT REOCCURENCE OF THIS INCIDENT INCLUDE INSTALLATION OF A RELIEF VALVE BETWEEN THE CHECK AND THE VALVE AND A REVIEW OF EXISTING FACILITIES TO DETERMIN IF OTHER LOCATION CONTAIN PIPING CONFIGURATION POSING SIMILAR RISKS."
6/30/22,YES,NO,19960014,1/30/96,443,AMOCO PIPELINE CO,YES,12/25/95,1530,TX,PALO PINTO, ,NO, ,NO,".5 MILES SOUTH OF GRAFORD, TEXAS ON F.M. HWY 4", ,LINE PIPE,PIPE, ,1919,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,0,0,0,0,260000,190659.4324,423639.399,CRUDE OIL,1,300,290,YES,NO,8,0.32,15950,NO DATA,,512,170,YES,24,641,7,75,NO DATA,Null,Null,NO DATA, ,DAMAGE BY NATURAL FORCES, ,Null,NO DATA, ,Null,Null,FRED E. HESSER,9184913567,"IT IS BELIEVED EXTENDED DROUGHT CONDITITONS ALLOWED THE GROUND TO SHIFT CAUSING A COLLAR JOINT FAILURE IN THE PIPELINE SYSTEM. THE LEAK WAS ISOLATED BY CLOSING THE UPSTREAM AND DOWNSTREAM BLOCK VALVES. WHILE PIPELINE REPLACEMENT REPAIRS WERE BEING MADE IT IS BELIEVED VAPORS TRAPPED IN THE GROUND SURFACE WERE IGNITED. THE FIRE WAS EXTINGUISHED, ALL OBSERVABLE OIL RECOVERED, AND THE AFFECTED AREA IS BEING REMEDIATED. LINE REPLACEMENT REPAIRS WERE COMPLETED."
6/30/22,YES,NO,19960015,1/30/96,443,AMOCO PIPELINE CO,YES,12/30/95,1715,TX,PALO PINTO, ,NO, ,NO,"6 MILES NORTH OF PALO PINTO, TEXAS ON F.M. HWY 4 WEST .5 MILE AT MILE POST 36.37 ON THE RANGER-GRAFORD LINE SEGMENT.", ,LINE PIPE,PIPE, ,1919,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,0,0,0,0,60000,43998.33055,97762.93823,CRUDE OIL,1,100,60,NO,NO,8,0.32,15950,THREADED,,512,170,YES,24,641,7,75,NO DATA,Null,Null,NO DATA, ,DAMAGE BY NATURAL FORCES, ,Null,ONE CALL, ,Null,Null,FRED E. HESSER,9184913567,"IT IS BELIEVED EXTENDED DROUGHT CONDITIONS ALLOWED THE GROUND TO SHIFT CAUSING A COLLAR JOINT FAILURE IN THE PIPELINE SYSTEM. THE LINE LEAK WAS ISOLATED BY CLOSING THE UPSTREAM AND DOWNSTREAM BLOCK VALVES. OBSERVABLE OIL WAS RECOVERED WITH VACUUM TRUCKS, LINE REPLACEMENT REPAIRS MADE, AND THE AREA IS BEINGREMEDIATED."
6/30/22,YES,NO,19960016,2/7/96,4472,ENRON LIQUIDS PIPELINE CO (HYDROCARBON TRANS INC),NO,1/3/96,400,TX,UPTON, ,NO, ,NO,"FOUR (4) MILES WEST OF MCCAMEY, TEXAS ON U.S. HWY.385 TURN NORTH AT TEXACO LEASE SIGN FOR .1 MILE. STATION IS ON THE LEFT.", ,PUMPING STATION,OTHER,METER ST. RELIEF VALVVE,1985,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT,OTHER,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,0,0,0,0,0,0,0,CARBON DIOXIDE,3,95,0,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,,,NO DATA,Null,Null,NO DATA, ,OTHER,ICING OF RELIEF VALVE,Null,NO DATA, ,Null,Null,EDWARD A. FANT,7138537891,"AT APPROXIMATELY 04:45 HOURS ON JANUARY 3, 1996, PERSONNEL IN ENRON'S HOUSTON CONTROL CENTER NOTICED A PRESSURE DROP AT OUR DENVER CITY STATION WHICH IS ON THE NORTH END OF THE SYSTEM. LOCAL PERSONNEL WERE DISPATCHED TO INVESTIGATE. AT APPROXIMATELY 08:15 HOURS THE CONTROL CENTER WAS NOTIFIED BY OUR CUSTOMER'S REPRESENTATIVE THAT A RELIEF VALVE AT OUR MCCAMEY METER STATION, WHICH IS ON THE SOUTH END OF THE SYSTEM, WAS BLOWING CARBON DIOXIDE TO THE ATMOSPHERE. AN ENRON EMPLOYEE ARRIVED AT THE STATION AT 09:00 HOURS AND ISOLATED THE RELIEF VALVE, THEREBY STOPPING THE ESCAPE OF CARBON DIOXIDE. SUBSEQUENT CALCULATION DETERMINED THAT APPROXIMATELY 95 BARRELS OF CARBON DIOXIDE ESCAPED TO THE ATMOSPHERE. THERE WERE NO DEATHS, INJURIES OR PROPERTY DAMAGE ASSOCIATED WITH THIS RELEASE."
6/30/22,NO,NO,19960017,2/7/96,18092,SANTA FE PACIFIC PIPELINE PARTNERS LP,YES,1/4/96,1230,CA,LOS ANGELES,INDUSTRY,NO, ,NO,"CORNER NOGALES AVENUE AND VALLEY BOULEVARD, CITY OF INDUSTRY, CALIFORNIA LS 108, 24-INCH BLOCK VALVE", ,LINE PIPE,VALVE, ,1985,OTHER,BLOCK VALVE LEAK,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,0,0,40000,28791.4789,63973.78124,JET FUEL,3,0,0,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,,,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,J.M. ABBOUD,2134867720,"A LEAK FROM A 24"" VALVE BONNET WAS DISCOVERED BY A SFPP CONTRACTOR DURING INSTALLATION OF A ""PIG"" LAUNCHER AND RECEIVER ASSEMBLY. VALVE WAS REPAIRED AND TESTED FOR RETURN TO SERVICE."
6/30/22,NO,NO,19960018,2/2/96,25169,SOUTH CAROLINA PIPELINE CORP,NO,1/20/96,1230,SC,LANCASTER,LANCASTER,NO, ,NO,"ON PIPELINE RIGHT-OF-WAY, APPROXIMATELY 300 YEARS SOUTH OF GRACE AVENUE ROAD CROSSING", ,LINE PIPE,PIPE, ,1978,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,0,0,0,0,55000,39588.28349,87963.9492,L. P. G.,2,1,0,NO,NO,6.63,0.22,2777,WELDED,,1440,350,YES,24,2180,6,94,NO DATA,Null,Null,NO DATA, ,DAMAGE BY OPERATOR OR ITS CONTRACTOR, ,Null,ONE CALL, ,YES,YES,JOHN TROY BLALOCK,8036995811,"ON JANUARY 20, 1996, AT APPROXIMATELY 12:30 P.M., A LEAK ON THE PIPELINE WAS DISCOVERED. IT WAS DETERMINED THAT THE LEAK WAS CAUSED BY DAMAGE INFLICTED BYA MACHINE CLEARING BRUSH ALONG THE RIGHT-OF-WAY."
6/30/22,NO,NO,19960019,2/6/96,22855,KOCH PIPELINE INC (EX WOOD RIVER PIPELINE CO),NO,12/31/95,1656,OK,GARFIELD, ,NO, ,NO,"CHAINING STATION 526 + 94 TULSA DELIVERY LINE SW 12, T24N, R6W GARFIELD COUNTY OKLAHOMA", ,LINE PIPE,OTHER,NOT GIVEN,1972,OUTSIDE FORCE DAMAGE,"CORROSION, EXTERNAL",EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,0,0,0,0,22000,16132.7212,35846.41068,GASOLINE,2,0,0,NO,NO,6.63,0.19,42000,WELDED,,1440,1236,YES,24,2750,7,72,EXTERNAL,Null,YES,NO DATA, ,DAMAGE BY OTHERS, ,Null,ONE CALL,CONTRACTOR AWARENESS PRG.,NO,NO,DAVID KILIAN,4053952377,AN EXTERNAL CORROSION LEAK OCCURRED DUE THE EXCAVATION ACTIVITY OF THE LANDOWNER. PART D COMMENTS: LINE WAS DAMAGED BY AN EXCAVATOR AND AN ASSUMPTION IS MADE THAT A CORROSION CELL DEVELOPED.
6/30/22,YES,NO,19960020,2/16/96,18718,SUN PIPELINE CO,NO,1/9/96,1430,OK,MCCLAIN, ,NO, ,NO,NW SEC 35-6N-3W - MCCLAIN, ,LINE PIPE,PIPE, ,0,CORROSION,"CORROSION, INTERNAL",CORROSION,INTERNAL,0,0,0,0,0,0,3000,2159.360918,4798.033593,CRUDE OIL,1,140,135,NO,NO,6,0.16,1120,WELDED,,575,50,NO,0,0,,,INTERNAL,Null,YES,OTHER,PIPE ANALYSIS PENDING,NO DATA, ,Null,NO DATA, ,Null,Null,EDITH F. COEN,9185866942,
6/30/22,YES,NO,19960021,2/20/96,19536,TOTAL PIPELINE CORP,NO,1/23/96,1020,MI,ISABELLA,TOWNSHIP OF LINCOLN,NO, ,NO,N/W .25 OF N/W .25 SECTION 4 T-13-N R4W LINCOLN TWP. ISABELLA CO., ,LINE PIPE,PIPE, ,1939,CORROSION,"CORROSION, EXTERNAL",CORROSION,EXTERNAL,0,0,0,0,0,0,45000,32390.41376,71970.50389,CRUDE OIL,1,200,160,NO,NO,8,0.28,30000,WELDED,,800,415,NO,0,0,,,EXTERNAL,Null,YES,OTHER,STILL UNDER INVESTIGATION,NO DATA, ,Null,NO DATA, ,Null,Null,MICHAEL D. MARTIN,5177739978,"A PINHOLE DEVELOPED IN THE PIPE CAUSING CRUDE OIL TO LEAK INTO A PLOWED FIELD. THE 8"" LINE WAS LOCATED IN FARMING LAND OUTSIDE OF THE CITY OF MT. PLEASANT, MICHIGAN. A DEFINITIVE CAUSE OF THE CORROSION IS UNKNOWN AT THIS TIME. THESECITON OF PIPE WILL BE REMOVED AND TESTS CONDUCTED ON THAT SECTION. TO DETERMINE CAUSE, EMERGENCY RESPONSE CREWS OF TOTAL PIPELINE CORPORATION RESPONDEDAND RECOVERED ALL FREE PETROLEUM. ADDITIONAL REMEDIATION CONTINUED WITH REMOVAL OF CONTAMINATED EARTH, FOLLOWING APPROVED DISPOSAL PROCEDURES. THIS INCIDENT WAS REPORTED TO MICHIGAN DEPARTMENT OF ENVIRONMENTAL QUALITY, ENVIRONMENTAL RESPONSE DIVIDSION. THEIR FIELD INVESTIGATOR HAS VISITED SITE, AND WE ARE CONTINUING TO WORK WITH THAT AGENCY TOWARD FINAL REMEDIATION."
